# Population lc	G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G23,G24
# Population fl	R05,Y01,Y02,Y03
# Population pl	PL01,PL02,PL03,PL04,PL05,PL06,PL07,PL08,PL09,PL10
# Group defaultgrp	lc,fl,pl
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
37654	5559|17|516	-514	0.08802	0.08802	0.00000	0.03462	0.03462	0.00000	0.43600	0.43600	0.00000
37656	55592|20|374	-372	0.77433	0.77433	0.00000	0.49504	0.49504	0.00000	0.41280	0.41280	0.00000
37660	55598|12|400	-398	-0.07405	-0.07405	0.00000	0.18533	0.18533	0.00000	0.24091	0.24091	0.00000
37665	55608|10|446	-444	0.69589	0.69589	0.00000	0.58484	0.58484	0.00000	0.39140	0.39140	0.00000
37666	5561|10|435	-433	0.58452	0.58452	0.00000	0.17262	0.17262	0.00000	0.40320	0.40320	0.00000
37668	55612|10|466	-464	0.53673	0.53673	0.00000	0.44742	0.44742	0.00000	0.36159	0.36159	0.00000
37675	55622|16|434	-432	0.32794	0.32794	0.00000	0.09986	0.09986	0.00000	0.16555	0.16555	0.00000
37677	55625|10|415	-413	-0.11801	-0.11801	0.00000	-0.12944	-0.12944	0.00000	0.04714	0.04714	0.00000
37678	55626|8|423	-421	0.46254	0.46254	0.00000	0.18351	0.18351	0.00000	0.17512	0.17512	0.00000
37684	55632|17|440	-438	0.79322	0.79322	0.00000	0.74229	0.74229	0.00000	0.69602	0.69602	0.00000
37686	55635|12|521	-488	-0.05752	-0.05752	0.00000	-0.00459	-0.00459	0.00000	0.00525	0.00525	0.00000
37688	55639|8|406	-404	1.00000	1.00000	0.00000	0.37079	0.37079	0.00000	0.69960	0.69960	0.00000
37691	55641|12|435	-433	0.64096	0.64096	0.00000	0.48697	0.48697	0.00000	0.42187	0.42187	0.00000
37693	55646|11|477	-475	0.02637	0.02637	0.00000	0.00142	0.00142	0.00000	0.59589	0.59589	0.00000
37694	55648|11|472	-470	-0.07790	-0.07790	0.00000	-0.01609	-0.01609	0.00000	0.39291	0.39291	0.00000
37697	55653|21|488	-486	-0.09091	-0.09091	0.00000	-0.10000	-0.10000	0.00000	0.61328	0.61328	0.00000
37701	55656|13|357	-355	1.00000	1.00000	0.00000	0.26744	0.26744	0.00000	0.58006	0.58006	0.00000
37704	55659|22|511	-482	-0.15325	-0.15325	0.00000	-0.04537	-0.04537	0.00000	0.16966	0.16966	0.00000
37705	5566|15|483	-481	0.22444	0.22444	0.00000	0.05541	0.05541	0.00000	0.08512	0.08512	0.00000
37707	55663|19|494	-484	0.17236	0.04234	0.00000	0.01012	-0.06622	0.00000	0.14540	0.02473	0.00000
37708	55664|10|466	-464	-0.16049	0.04234	0.00000	-0.18531	-0.06622	0.00000	-0.16352	0.02473	0.00000
37710	55669|20|516	-497	-0.02899	-0.02899	0.00000	-0.03554	-0.03554	0.00000	0.01583	0.01583	0.00000
37716	55681|17|472	-470	0.18728	0.18728	0.00000	0.00793	0.00793	0.00000	-0.00248	-0.00248	0.00000
37723	5569|13|483	-481	0.61290	0.61290	0.00000	0.04034	0.04034	0.00000	0.41944	0.41944	0.00000
37725	55693|11|373	-371	0.18652	0.18652	0.00000	0.14994	0.14994	0.00000	0.17013	0.17013	0.00000
37727	55696|11|429	-427	-0.12855	0.12585	0.00000	-0.12179	-0.02182	0.00000	0.31417	0.26506	0.00000
37728	55697|13|487	-485	0.38025	0.12585	0.00000	0.07816	-0.02182	0.00000	0.21596	0.26506	0.00000
37730	55700|10|415	-413	-0.07122	-0.07122	0.00000	-0.00341	-0.00341	0.00000	0.21740	0.21740	0.00000
37732	55703|12|440	-438	0.24303	0.24303	0.00000	0.12345	0.12345	0.00000	0.31731	0.31731	0.00000
37733	55704|16|366	-364	-0.00295	-0.00295	0.00000	-0.00045	-0.00045	0.00000	0.26374	0.26374	0.00000
37736	55709|16|506	-504	-0.12283	-0.12283	0.00000	-0.14379	-0.14379	0.00000	0.13157	0.13157	0.00000
37737	5571|13|475	-473	0.42327	0.42327	0.00000	0.08910	0.08910	0.00000	0.24257	0.24257	0.00000
37739	55715|9|385	-383	0.04139	0.04139	0.00000	0.00977	0.00977	0.00000	0.11460	0.11460	0.00000
37741	55717|11|443	-441	0.18188	0.18188	0.00000	0.00797	0.00797	0.00000	0.04125	0.04125	0.00000
37744	55720|24|460	-458	0.11145	0.11145	0.00000	0.63441	0.63441	0.00000	0.54607	0.54607	0.00000
37750	55729|13|489	-487	0.28602	0.28602	0.00000	0.23355	0.23355	0.00000	0.39399	0.39399	0.00000
37755	55734|9|432	-430	0.62369	0.62369	0.00000	0.63558	0.63558	0.00000	0.60785	0.60785	0.00000
37757	55736|11|520	-461	0.76780	0.76780	0.00000	0.62299	0.62299	0.00000	0.78467	0.78467	0.00000
37761	55743|11|437	-435	0.15194	0.15194	0.00000	0.11035	0.11035	0.00000	0.37547	0.37547	0.00000
37762	55744|10|403	-401	1.00000	0.79077	0.00000	0.15094	0.18676	0.00000	0.57550	0.43100	0.00000
37763	55745|15|417	-415	0.55235	0.79077	0.00000	0.22757	0.18676	0.00000	0.26634	0.43100	0.00000
37765	55749|11|338	-336	0.20241	0.20241	0.00000	0.03499	0.03499	0.00000	-nan	-nan	0.00000
37767	55750|10|430	-428	0.62500	0.62500	0.00000	0.54351	0.54351	0.00000	0.32494	0.32494	0.00000
37768	55751|13|443	-441	-0.01252	0.06906	0.00000	0.00533	0.07739	0.00000	0.01023	0.06228	0.00000
37769	55752|16|391	-389	0.16929	0.06906	0.00000	0.16592	0.07739	0.00000	0.12623	0.06228	0.00000
37772	55756|10|448	-446	0.44475	0.43320	0.00000	0.54236	0.49444	0.00000	0.62375	0.53857	0.00000
37773	55758|12|500	-478	0.41796	0.43320	0.00000	0.43117	0.49444	0.00000	0.42613	0.53857	0.00000
37775	55762|13|546	-474	0.18787	0.18787	0.00000	0.02628	0.02628	0.00000	0.21238	0.21238	0.00000
37782	55769|22|424	-422	0.44573	0.44573	0.00000	0.43135	0.43135	0.00000	0.27150	0.27150	0.00000
37783	5577|16|532	-530	0.65028	0.65028	0.00000	0.42087	0.42087	0.00000	0.53702	0.53702	0.00000
37789	55778|21|437	-435	0.55419	0.33812	0.00000	0.40402	0.17077	0.00000	0.44599	0.18189	0.00000
37790	55779|11|454	-452	0.18728	0.33812	0.00000	0.00793	0.17077	0.00000	-0.00248	0.18189	0.00000
37791	55780|14|487	-475	0.46720	0.22623	0.00000	0.16051	0.07979	0.00000	0.53799	0.29587	0.00000
37793	55782|14|455	-453	-0.02594	0.22623	0.00000	-0.00468	0.07979	0.00000	0.04250	0.29587	0.00000
37802	55792|12|505	-503	0.00592	0.00592	0.00000	0.00119	0.00119	0.00000	-nan	-nan	0.00000
37803	55793|14|469	-467	-0.01411	-0.01411	0.00000	-0.00062	-0.00062	0.00000	0.29912	0.29912	0.00000
37806	55797|12|347	-345	0.65466	0.65466	0.00000	0.44421	0.44421	0.00000	0.68859	0.68859	0.00000
37812	55802|10|502	-500	-0.18182	-0.18182	0.00000	-0.21333	-0.21333	0.00000	0.46490	0.46490	0.00000
37818	55809|16|461	-459	0.00778	0.00778	0.00000	0.00872	0.00872	0.00000	0.21233	0.21233	0.00000
37821	55810|11|329	-327	-0.03207	0.44116	0.00000	-0.00971	0.34973	0.00000	0.75082	0.64209	0.00000
37822	55811|12|417	-407	0.93998	0.44116	0.00000	0.72860	0.34973	0.00000	0.52748	0.64209	0.00000
37823	55812|29|433	-431	-0.17333	0.03429	0.00000	-0.20047	-0.04347	0.00000	-0.33203	-0.07125	0.00000
37825	55813|13|515	-513	0.16089	0.03429	0.00000	0.05227	-0.04347	0.00000	0.08777	-0.07125	0.00000
37827	55816|19|495	-493	0.03462	0.03462	0.00000	0.00376	0.00376	0.00000	0.58456	0.58456	0.00000
37833	55823|17|509	-497	-0.03553	-0.03553	0.00000	-0.00625	-0.00625	0.00000	0.04181	0.04181	0.00000
37834	55824|11|370	-368	0.39605	0.39605	0.00000	0.03889	0.03889	0.00000	0.03704	0.03704	0.00000
37838	55829|22|515	-513	0.33836	0.14704	0.00000	0.26683	0.11008	0.00000	0.48240	0.17915	0.00000
37839	5583|16|485	-483	-0.07531	0.14704	0.00000	-0.07210	0.11008	0.00000	-0.17327	0.17915	0.00000
37841	55831|19|517	-473	-0.07051	-0.07051	0.00000	-0.00927	-0.00927	0.00000	-0.01705	-0.01705	0.00000
37843	55833|21|440	-438	0.20697	0.20697	0.00000	0.08625	0.08625	0.00000	0.30954	0.30954	0.00000
37844	55834|22|518	-516	0.33482	0.26105	0.00000	0.02766	0.01780	0.00000	0.09004	0.04378	0.00000
37845	55835|18|455	-453	0.18728	0.26105	0.00000	0.00793	0.01780	0.00000	-0.00248	0.04378	0.00000
37854	55844|11|464	-462	-0.01798	-0.01798	0.00000	-0.00093	-0.00093	0.00000	-nan	-nan	0.00000
37859	55855|13|517	-515	0.01720	0.01720	0.00000	0.00220	0.00220	0.00000	0.00418	0.00418	0.00000
37861	55858|30|496	-494	-0.07180	-0.07180	0.00000	-0.10743	-0.10743	0.00000	0.39123	0.39123	0.00000
37866	55863|11|342	-340	0.05697	0.05697	0.00000	0.00016	0.00016	0.00000	0.12106	0.12106	0.00000
37867	55864|13|502	-476	-0.01446	-0.01446	0.00000	-0.00356	-0.00356	0.00000	-0.09587	-0.09587	0.00000
37869	55868|8|356	-354	0.04222	0.04222	0.00000	-0.00402	-0.00402	0.00000	-0.00661	-0.00661	0.00000
37873	55871|14|405	-403	0.09782	0.09782	0.00000	0.14140	0.14140	0.00000	0.51065	0.51065	0.00000
37875	55872|11|423	-421	-0.03259	0.07734	0.00000	-0.01454	0.00736	0.00000	-0.00608	0.02954	0.00000
37876	55874|8|345	-343	0.15920	0.07734	0.00000	0.02367	0.00736	0.00000	0.05606	0.02954	0.00000
37878	55879|11|395	-393	0.00490	0.00490	0.00000	0.00021	0.00021	0.00000	0.03404	0.03404	0.00000
37879	55880|16|471	-469	0.62350	0.62350	0.00000	0.03835	0.03835	0.00000	0.41944	0.41944	0.00000
37882	55884|17|479	-477	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.28528	0.28528	0.00000
37883	55885|9|389	-387	-0.08134	-0.08134	0.00000	-0.03635	-0.03635	0.00000	0.26578	0.26578	0.00000
37887	5589|8|388	-386	-0.12665	-0.12665	0.00000	-0.15141	-0.15141	0.00000	0.27637	0.27637	0.00000
37888	55891|9|441	-439	-0.04137	0.23152	0.00000	-0.00155	0.20009	0.00000	0.00262	0.30058	0.00000
37889	55894|10|476	-470	0.51512	0.23152	0.00000	0.40963	0.20009	0.00000	0.61023	0.30058	0.00000
37893	55899|13|459	-451	0.29202	0.29202	0.00000	0.01600	0.01600	0.00000	0.09333	0.09333	0.00000
37894	5590|13|465	-463	0.65889	0.65889	0.00000	0.64474	0.64474	0.00000	-nan	-nan	0.00000
37896	55904|16|508	-506	0.03210	0.03210	0.00000	0.00668	0.00668	0.00000	0.25436	0.25436	0.00000
37904	55915|14|362	-360	-0.10843	-0.10843	0.00000	-0.11947	-0.11947	0.00000	-0.31021	-0.31021	0.00000
37915	55925|11|533	-463	0.35517	0.14268	0.00000	0.34902	0.14976	0.00000	0.59250	0.40319	0.00000
37917	55926|11|412	-410	-0.01799	0.14268	0.00000	-0.00090	0.14976	0.00000	0.26006	0.40319	0.00000
37919	55929|24|479	-477	-0.04783	-0.04783	0.00000	-0.00186	-0.00186	0.00000	0.00837	0.00837	0.00000
37922	55931|15|444	-442	-0.13261	-0.13261	0.00000	-0.16121	-0.16121	0.00000	-0.15175	-0.15175	0.00000
37923	55932|13|444	-442	-0.01625	-0.01625	0.00000	-0.00313	-0.00313	0.00000	0.13355	0.13355	0.00000
37925	55936|10|527	-525	0.59977	0.41400	0.00000	0.06856	0.07674	0.00000	0.22077	0.35743	0.00000
37926	55937|9|337	-335	0.10013	0.41400	0.00000	0.09055	0.07674	0.00000	0.58834	0.35743	0.00000
37927	55938|16|504	-502	-0.04579	-0.05902	0.00000	-0.00194	-0.03304	0.00000	0.00501	0.10028	0.00000
37928	5594|11|478	-476	-0.08387	-0.05902	0.00000	-0.09150	-0.03304	0.00000	0.27939	0.10028	0.00000
37931	55948|12|448	-446	0.00334	0.00334	0.00000	0.00042	0.00042	0.00000	0.01215	0.01215	0.00000
37933	55950|12|534	-532	0.82468	0.82468	0.00000	0.75021	0.75021	0.00000	0.54024	0.54024	0.00000
37936	55955|12|529	-527	0.40355	0.40355	0.00000	0.04024	0.04024	0.00000	0.06096	0.06096	0.00000
37937	55956|9|361	-359	0.18048	0.18048	0.00000	0.00826	0.00826	0.00000	-0.00814	-0.00814	0.00000
37940	55959|21|434	-432	0.09737	0.09737	0.00000	0.00524	0.00524	0.00000	-0.00623	-0.00623	0.00000
37946	55967|8|357	-355	0.39990	0.25012	0.00000	0.18431	0.13767	0.00000	0.47433	0.40843	0.00000
37947	5597|17|441	-439	0.04236	0.25012	0.00000	0.07298	0.13767	0.00000	0.31702	0.40843	0.00000
37950	55972|21|365	-363	-0.01889	0.05016	0.00000	-0.00126	0.00424	0.00000	0.10555	0.06799	0.00000
37951	55974|19|463	-461	0.09055	0.05016	0.00000	0.00745	0.00424	0.00000	0.04603	0.06799	0.00000
37952	55975|10|431	-429	-0.01521	-0.01521	0.00000	-0.00085	-0.00085	0.00000	0.22934	0.22934	0.00000
37959	55982|13|562	-513	0.46165	0.26216	0.00000	0.15754	0.08799	0.00000	0.57246	0.37693	0.00000
37960	55984|15|522	-500	-0.00572	0.26216	0.00000	-0.00541	0.08799	0.00000	0.11435	0.37693	0.00000
37969	55993|16|481	-479	0.22373	0.22373	0.00000	0.32242	0.32242	0.00000	0.78819	0.78819	0.00000
37976	56003|12|455	-453	0.24726	0.24726	0.00000	0.04036	0.04036	0.00000	0.42053	0.42053	0.00000
37980	56010|15|450	-448	-0.04579	-0.15055	0.00000	-0.00194	-0.15340	0.00000	-0.00809	0.06717	0.00000
37981	56011|13|427	-425	-0.36462	-0.15055	0.00000	-0.46290	-0.15340	0.00000	0.22097	0.06717	0.00000
37982	56012|28|511	-509	0.10506	0.10506	0.00000	0.04932	0.04932	0.00000	0.17774	0.17774	0.00000
37988	56021|14|378	-376	-0.16505	-0.16505	0.00000	-0.07812	-0.07812	0.00000	0.58987	0.58987	0.00000
37989	56022|10|378	-376	-0.05463	-0.02509	0.00000	-0.00241	-0.00100	0.00000	0.26567	0.26567	0.00000
37990	56023|8|440	-438	0.00444	-0.02509	0.00000	0.00041	-0.00100	0.00000	-nan	0.26567	0.00000
37994	56029|20|494	-492	-0.09413	-0.09413	0.00000	-0.09981	-0.09981	0.00000	0.03262	0.03262	0.00000
37996	5603|16|479	-477	-0.05362	-0.04882	0.00000	-0.00216	0.08796	0.00000	0.02625	0.15091	0.00000
37997	56031|15|526	-524	-0.03311	-0.04882	0.00000	0.38235	0.08796	0.00000	0.55811	0.15091	0.00000
37998	56032|9|359	-357	1.00000	1.00000	0.00000	0.86154	0.86154	0.00000	0.67978	0.67978	0.00000
38002	56039|19|373	-371	0.17401	0.17401	0.00000	0.79179	0.79179	0.00000	0.63913	0.63913	0.00000
38005	56040|16|416	-414	0.14989	0.14989	0.00000	0.25144	0.25144	0.00000	0.16632	0.16632	0.00000
38010	56043|13|550	-486	-0.15218	-0.15218	0.00000	-0.16948	-0.16948	0.00000	0.08498	0.08498	0.00000
38019	5605|17|506	-502	-0.05439	-0.05439	0.00000	-0.00278	-0.00278	0.00000	0.07431	0.07431	0.00000
38024	56052|17|488	-486	0.02925	0.02925	0.00000	0.01224	0.01224	0.00000	0.02373	0.02373	0.00000
38026	56055|21|507	-474	1.00000	1.00000	0.00000	0.16800	0.16800	0.00000	0.57344	0.57344	0.00000
38033	56061|25|439	-437	0.00197	-0.02363	0.00000	0.00019	-0.01977	0.00000	-0.00109	0.06793	0.00000
38034	56062|15|556	-543	-0.05187	-0.02363	0.00000	-0.04179	-0.01977	0.00000	0.14403	0.06793	0.00000
38035	56063|16|558	-478	0.10535	0.10535	0.00000	0.02023	0.02023	0.00000	0.38654	0.38654	0.00000
38038	56066|10|343	-341	-0.09943	-0.09943	0.00000	-0.10808	-0.10808	0.00000	0.18165	0.18165	0.00000
38039	56067|15|467	-441	1.00000	0.48700	0.00000	0.83607	0.42546	0.00000	0.69260	0.35656	0.00000
38040	56068|12|493	-491	-0.04695	0.48700	0.00000	-0.00190	0.42546	0.00000	0.00679	0.35656	0.00000
38046	56077|11|495	-493	1.00000	1.00000	0.00000	0.20482	0.20482	0.00000	0.45507	0.45507	0.00000
38048	5608|19|379	-377	-0.09020	-0.09020	0.00000	-0.09710	-0.09710	0.00000	0.25522	0.25522	0.00000
38052	56083|13|494	-492	0.19212	0.19212	0.00000	0.30266	0.30266	0.00000	0.57309	0.57309	0.00000
38057	56090|15|424	-422	1.00000	1.00000	0.00000	0.16418	0.16418	0.00000	0.56178	0.56178	0.00000
38061	56094|35|493	-491	-0.07865	-0.07865	0.00000	-0.00735	-0.00735	0.00000	-nan	-nan	0.00000
38066	56101|24|524	-490	0.18728	0.18728	0.00000	0.00793	0.00793	0.00000	-0.00248	-0.00248	0.00000
38067	56103|15|394	-392	0.97807	0.97807	0.00000	0.81256	0.81256	0.00000	0.66926	0.66926	0.00000
38069	56106|16|474	-472	-0.04708	0.08312	0.00000	-0.06362	0.01023	0.00000	0.02415	0.04802	0.00000
38070	56108|15|377	-375	0.16737	0.08312	0.00000	0.05802	0.01023	0.00000	0.06346	0.04802	0.00000
38071	56110|9|358	-356	-0.05344	-0.02649	0.00000	-0.00247	-0.00165	0.00000	0.29412	0.24659	0.00000
38072	56112|13|425	-423	0.00662	-0.02649	0.00000	-0.00065	-0.00165	0.00000	0.18821	0.24659	0.00000
38074	56115|17|460	-458	0.84609	0.84609	0.00000	0.55456	0.55456	0.00000	0.53329	0.53329	0.00000
38075	56116|10|531	-512	0.66468	0.66468	0.00000	0.72724	0.72724	0.00000	0.64771	0.64771	0.00000
38077	5612|14|479	-477	0.43106	0.43106	0.00000	0.23197	0.23197	0.00000	0.42574	0.42574	0.00000
38084	56126|15|440	-438	-0.02415	0.27505	0.00000	-0.00706	0.25976	0.00000	0.50373	0.54815	0.00000
38085	56128|11|324	-322	0.48877	0.27505	0.00000	0.45036	0.25976	0.00000	0.57989	0.54815	0.00000
38086	56129|14|445	-443	0.15572	0.15572	0.00000	0.06476	0.06476	0.00000	0.33911	0.33911	0.00000
38096	5614|13|446	-444	-0.19755	-0.09662	0.00000	-0.16639	-0.06724	0.00000	0.20772	0.22654	0.00000
38098	56140|9|406	-404	-0.03324	-0.09662	0.00000	-0.00497	-0.06724	0.00000	0.23836	0.22654	0.00000
38101	56148|14|430	-428	-0.19444	-0.06977	0.00000	-0.22298	-0.08550	0.00000	-0.13850	-0.13850	0.00000
38102	5615|17|469	-467	0.00851	-0.06977	0.00000	0.00082	-0.08550	0.00000	-nan	-0.13850	0.00000
38105	56152|23|403	-401	-0.07760	-0.07760	0.00000	-0.08219	-0.08219	0.00000	-0.07961	-0.07961	0.00000
38107	56155|15|395	-393	-0.14607	-0.14607	0.00000	-0.16833	-0.16833	0.00000	0.08277	0.08277	0.00000
38109	5616|29|514	-461	0.12082	0.07881	0.00000	0.03551	0.01477	0.00000	0.07949	0.19040	0.00000
38110	56161|18|562	-547	0.02773	0.07881	0.00000	-0.01045	0.01477	0.00000	0.32529	0.19040	0.00000
38112	56162|12|372	-370	-0.12698	-0.12698	0.00000	-0.14199	-0.14199	0.00000	-0.00329	-0.00329	0.00000
38114	56164|15|475	-473	-0.01620	-0.01620	0.00000	0.00957	0.00957	0.00000	0.36775	0.36775	0.00000
38117	56168|15|509	-507	0.05007	0.05007	0.00000	0.01064	0.01064	0.00000	0.53290	0.53290	0.00000
38119	56170|11|375	-373	0.85725	0.85725	0.00000	0.78368	0.78368	0.00000	0.62514	0.62514	0.00000
38120	56171|13|484	-482	0.04883	0.04883	0.00000	0.03728	0.03728	0.00000	0.25092	0.25092	0.00000
38126	56175|17|450	-448	0.18188	0.18188	0.00000	0.00797	0.00797	0.00000	-0.00248	-0.00248	0.00000
38127	56176|11|459	-457	0.17091	0.17091	0.00000	0.00807	0.00807	0.00000	-0.00490	-0.00490	0.00000
38129	56178|15|461	-459	-0.07139	-0.07139	0.00000	-0.00774	-0.00774	0.00000	0.08801	0.08801	0.00000
38135	56185|12|503	-495	0.64369	0.00000	0.00000	0.81472	0.00000	0.00000	0.74684	0.00000	0.00000
38136	56186|20|497	-495	-0.03248	-0.03248	0.00000	-0.00179	-0.00179	0.00000	0.15757	0.15757	0.00000
38137	56187|13|455	-453	0.87897	0.35306	0.00000	0.90897	0.39336	0.00000	-nan	-0.03633	0.00000
38138	56189|15|473	-471	-0.05055	0.35306	0.00000	-0.00234	0.39336	0.00000	-0.03633	-0.03633	0.00000
38140	56190|19|491	-489	0.39355	0.55726	0.00000	0.48188	0.53596	0.00000	0.70481	0.56791	0.00000
38141	56192|20|497	-479	0.71429	0.55726	0.00000	0.58784	0.53596	0.00000	0.43660	0.56791	0.00000
38142	56193|15|407	-405	1.00000	0.56838	0.00000	0.41558	0.20483	0.00000	0.67978	0.43548	0.00000
38143	56194|14|475	-473	-0.10988	0.56838	0.00000	-0.12636	0.20483	0.00000	0.05158	0.43548	0.00000
38146	56198|14|403	-401	0.27090	0.27090	0.00000	0.04112	0.04112	0.00000	0.51495	0.51495	0.00000
38148	5620|12|400	-398	0.32536	0.32536	0.00000	0.18307	0.18307	0.00000	0.32553	0.32553	0.00000
38150	56202|14|440	-436	0.38488	0.38722	0.00000	0.30324	0.20845	0.00000	0.52756	0.43737	0.00000
38151	56203|9|432	-430	0.38883	0.38722	0.00000	0.14315	0.20845	0.00000	0.37524	0.43737	0.00000
38152	56206|12|410	-408	0.10819	0.17215	0.00000	0.01713	0.34663	0.00000	0.27317	0.51174	0.00000
38153	56208|16|475	-473	0.26697	0.17215	0.00000	0.83520	0.34663	0.00000	0.86548	0.51174	0.00000
38154	5621|16|457	-443	-0.05344	0.07423	0.00000	-0.00247	0.00319	0.00000	0.26330	0.11598	0.00000
38155	56210|19|507	-505	0.18188	0.07423	0.00000	0.00797	0.00319	0.00000	-0.00823	0.11598	0.00000
38156	56211|10|360	-358	-0.01799	-0.01799	0.00000	-0.00090	-0.00090	0.00000	0.17240	0.17240	0.00000
38162	56216|13|521	-514	-0.02315	-0.02315	0.00000	-0.00103	-0.00103	0.00000	-nan	-nan	0.00000
38167	56231|16|506	-504	-0.04680	-0.04680	0.00000	-0.00228	-0.00228	0.00000	0.06414	0.06414	0.00000
38172	56236|18|434	-432	0.36791	0.36791	0.00000	0.06498	0.06498	0.00000	0.30390	0.30390	0.00000
38173	56237|15|499	-497	0.24625	0.24625	0.00000	0.12254	0.12254	0.00000	0.50725	0.50725	0.00000
38179	56243|17|502	-500	0.36608	0.36608	0.00000	0.27018	0.27018	0.00000	0.34121	0.34121	0.00000
38185	56249|8|428	-426	-0.11383	-0.11383	0.00000	-0.11439	-0.11439	0.00000	0.26305	0.26305	0.00000
38186	5625|13|428	-426	0.47209	0.33958	0.00000	0.31180	0.18627	0.00000	0.20393	0.36367	0.00000
38187	56251|19|453	-448	0.15578	0.33958	0.00000	0.01215	0.18627	0.00000	0.58525	0.36367	0.00000
38200	56262|25|477	-475	0.09786	0.09786	0.00000	0.02294	0.02294	0.00000	0.00498	0.00498	0.00000
38202	56264|9|373	-371	0.36887	0.36887	0.00000	0.16941	0.16941	0.00000	0.29281	0.29281	0.00000
38203	56265|15|532	-528	0.14684	0.09633	0.00000	0.01215	0.00991	0.00000	0.07584	0.04083	0.00000
38204	56268|12|498	-496	0.05133	0.09633	0.00000	0.00791	0.00991	0.00000	0.00964	0.04083	0.00000
38205	5627|14|515	-475	-0.09943	-0.09943	0.00000	-0.01092	-0.01092	0.00000	0.18368	0.18368	0.00000
38208	56273|17|426	-424	0.13550	0.13550	0.00000	0.13902	0.13902	0.00000	0.49130	0.49130	0.00000
38210	56277|20|518	-516	0.01218	0.01218	0.00000	0.01319	0.01319	0.00000	0.47095	0.47095	0.00000
38213	56280|17|448	-446	0.31126	0.31126	0.00000	0.01595	0.01595	0.00000	0.07493	0.07493	0.00000
38215	56284|8|379	-377	0.11802	0.11802	0.00000	0.01800	0.01800	0.00000	0.31384	0.31384	0.00000
38218	56288|18|522	-488	-0.03969	-0.03969	0.00000	-0.00626	-0.00626	0.00000	0.00586	0.00586	0.00000
38220	5629|32|505	-496	0.29412	0.29412	0.00000	0.12821	0.12821	0.00000	0.59019	0.59019	0.00000
38222	56290|10|428	-426	-0.00794	-0.00794	0.00000	-0.00033	-0.00033	0.00000	0.00774	0.00774	0.00000
38226	56294|9|435	-433	-0.13970	-0.13970	0.00000	-0.03656	-0.03656	0.00000	0.15155	0.15155	0.00000
38227	56297|13|501	-499	0.04314	0.04314	0.00000	0.00267	0.00267	0.00000	0.03336	0.03336	0.00000
38230	56300|21|455	-453	0.20741	0.11970	0.00000	0.24202	0.13289	0.00000	0.57567	0.51617	0.00000
38231	56302|10|470	-468	-0.02339	0.11970	0.00000	-0.04516	0.13289	0.00000	0.41910	0.51617	0.00000
38232	56304|10|391	-389	-0.03824	-0.03824	0.00000	-0.00198	-0.00198	0.00000	0.20968	0.20968	0.00000
38236	56307|11|508	-497	0.28038	0.28038	0.00000	0.15612	0.15612	0.00000	0.00781	0.00781	0.00000
38238	56309|11|362	-360	0.55604	0.55604	0.00000	0.61150	0.61150	0.00000	0.45211	0.45211	0.00000
38242	56315|28|518	-516	-0.09918	-0.09918	0.00000	-0.11891	-0.11891	0.00000	0.43907	0.43907	0.00000
38244	56317|8|350	-348	-0.01941	0.04469	0.00000	-0.00088	0.01824	0.00000	0.29912	0.35953	0.00000
38245	56318|10|468	-466	0.12712	0.04469	0.00000	0.04282	0.01824	0.00000	0.43721	0.35953	0.00000
38247	5632|20|329	-327	0.30673	0.30673	0.00000	0.19126	0.19126	0.00000	0.34565	0.34565	0.00000
38256	5633|13|455	-453	0.31716	0.31716	0.00000	0.01499	0.01499	0.00000	0.09333	0.09333	0.00000
38258	56331|8|484	-482	0.18657	0.12502	0.00000	0.00824	0.00893	0.00000	0.01280	0.09445	0.00000
38259	56334|15|463	-461	0.04453	0.12502	0.00000	0.00984	0.00893	0.00000	0.20123	0.09445	0.00000
38262	56337|21|454	-452	0.30442	0.15716	0.00000	0.01704	-0.00976	0.00000	0.09826	0.09826	0.00000
38263	56338|11|448	-446	-0.04711	0.15716	0.00000	-0.04693	-0.00976	0.00000	-nan	0.09826	0.00000
38265	5634|18|446	-444	0.38280	0.38280	0.00000	0.26218	0.26218	0.00000	0.10998	0.10998	0.00000
38266	56341|18|485	-483	0.16008	0.16008	0.00000	0.05659	0.05659	0.00000	0.21218	0.21218	0.00000
38270	56343|17|532	-508	-0.10199	0.13684	0.00000	-0.06670	-0.01845	0.00000	-0.16489	-0.03005	0.00000
38271	56344|21|367	-365	0.30454	0.13685	0.00000	0.01543	-0.01845	0.00000	0.06462	-0.03005	0.00000
38272	56346|15|414	-412	-0.04031	-0.02576	0.00000	-0.00158	-0.00591	0.00000	0.00254	0.00612	0.00000
38273	56347|10|382	-380	-0.00674	-0.02576	0.00000	-0.01158	-0.00591	0.00000	0.01080	0.00612	0.00000
38276	56349|13|463	-461	0.16543	0.16543	0.00000	0.00857	0.00857	0.00000	0.03014	0.03014	0.00000
38277	5635|17|548	-485	0.36227	0.22130	0.00000	0.11095	0.08495	0.00000	0.18472	0.14469	0.00000
