# Stacks v2.0b;  Phylip sequential; October 10, 2018
# Seq Pos	Locus ID	Column	Population
49421	43167	131	lc:M,fl:N,pl:N,
49422	43167	145	lc:N,fl:N,pl:M,
49423	43163	227	lc:G,fl:K,pl:G,
49424	43169	38	lc:W,fl:N,pl:W,
49425	43169	62	lc:K,fl:N,pl:K,
49426	43169	74	lc:S,fl:N,pl:S,
49427	43169	83	lc:W,fl:N,pl:W,
49428	43169	86	lc:W,fl:N,pl:W,
49429	43169	92	lc:M,fl:N,pl:M,
49430	43169	97	lc:R,fl:N,pl:R,
49431	43169	98	lc:S,fl:N,pl:S,
49432	43169	107	lc:Y,fl:N,pl:Y,
49433	43169	119	lc:R,fl:N,pl:R,
49434	43169	121	lc:Y,fl:N,pl:Y,
49435	43169	134	lc:R,fl:N,pl:R,
49436	43169	142	lc:N,fl:N,pl:R,
49437	43169	150	lc:N,fl:N,pl:W,
49438	43169	153	lc:N,fl:N,pl:Y,
49439	43169	166	lc:N,fl:N,pl:M,
49440	43170	171	lc:R,fl:N,pl:A,
49441	43175	83	lc:G,fl:T,pl:G,
49442	43176	221	lc:Y,fl:N,pl:T,
49443	43177	46	lc:Y,fl:N,pl:Y,
49444	43177	52	lc:C,fl:N,pl:Y,
49445	43177	139	lc:Y,fl:N,pl:Y,
49446	43177	206	lc:T,fl:N,pl:W,
49447	43178	298	lc:R,fl:N,pl:G,
49448	43179	99	lc:M,fl:C,pl:N,
49449	43179	183	lc:C,fl:N,pl:Y,
49450	43180	191	lc:R,fl:N,pl:G,
49451	43179	222	lc:M,fl:A,pl:N,
49452	43179	232	lc:M,fl:C,pl:M,
49453	43179	235	lc:W,fl:A,pl:N,
49454	43179	237	lc:M,fl:A,pl:N,
49455	43179	272	lc:C,fl:C,pl:M,
49456	43185	77	lc:K,fl:N,pl:K,
49457	43185	103	lc:K,fl:N,pl:K,
49458	43185	109	lc:W,fl:N,pl:W,
49459	43185	111	lc:K,fl:N,pl:K,
49460	43185	132	lc:Y,fl:N,pl:Y,
49461	43186	19	lc:K,fl:N,pl:G,
49462	43187	21	lc:T,fl:Y,pl:T,
49463	43189	49	lc:G,fl:K,pl:G,
49464	43191	59	lc:R,fl:N,pl:G,
49465	43190	257	lc:T,fl:N,pl:Y,
49466	43198	20	lc:G,fl:G,pl:R,
49467	43198	237	lc:R,fl:N,pl:R,
49468	43203	23	lc:G,fl:K,pl:G,
49469	43203	102	lc:A,fl:R,pl:A,
49470	43208	18	lc:Y,fl:Y,pl:Y,
49471	43208	60	lc:R,fl:N,pl:G,
49472	43208	91	lc:Y,fl:N,pl:Y,
49473	43208	93	lc:W,fl:N,pl:W,
49474	43208	107	lc:K,fl:N,pl:K,
49475	43208	116	lc:K,fl:N,pl:K,
49476	43208	129	lc:W,fl:N,pl:W,
49477	43208	134	lc:M,fl:N,pl:M,
49478	43208	145	lc:M,fl:N,pl:N,
49479	43208	146	lc:M,fl:N,pl:N,
49480	43208	167	lc:W,fl:N,pl:N,
49481	43208	174	lc:W,fl:N,pl:N,
49482	43208	180	lc:K,fl:N,pl:N,
49483	43208	206	lc:M,fl:N,pl:N,
49484	43208	216	lc:R,fl:N,pl:N,
49485	43208	255	lc:S,fl:N,pl:N,
49486	43206	311	lc:K,fl:N,pl:T,
49487	43214	16	lc:T,fl:Y,pl:T,
49488	43214	115	lc:A,fl:R,pl:A,
49489	43214	153	lc:C,fl:Y,pl:C,
49490	43221	134	lc:G,fl:N,pl:R,
49491	43223	60	lc:K,fl:N,pl:K,
49492	43223	179	lc:S,fl:S,pl:S,
49493	43223	180	lc:W,fl:W,pl:W,
49494	43223	234	lc:Y,fl:N,pl:Y,
49495	43223	278	lc:Y,fl:N,pl:Y,
49496	43223	285	lc:Y,fl:N,pl:Y,
49497	43228	176	lc:C,fl:N,pl:M,
49498	43228	220	lc:C,fl:N,pl:M,
49499	43228	221	lc:A,fl:N,pl:M,
49500	43230	66	lc:K,fl:N,pl:K,
49501	43230	260	lc:A,fl:N,pl:M,
49502	43230	272	lc:T,fl:N,pl:K,
49503	43230	302	lc:T,fl:N,pl:K,
49504	43232	20	lc:C,fl:S,pl:C,
49505	43232	22	lc:G,fl:R,pl:G,
49506	43232	136	lc:C,fl:Y,pl:C,
49507	43232	339	lc:N,fl:R,pl:A,
49508	43232	344	lc:N,fl:M,pl:A,
49509	43236	110	lc:R,fl:N,pl:G,
49510	43240	240	lc:R,fl:N,pl:N,
49511	43242	70	lc:Y,fl:N,pl:Y,
49512	43242	229	lc:G,fl:R,pl:G,
49513	43242	288	lc:C,fl:N,pl:S,
49514	43254	321	lc:M,fl:N,pl:M,
49515	43256	166	lc:Y,fl:N,pl:C,
49516	43256	169	lc:Y,fl:N,pl:C,
49517	43257	264	lc:G,fl:G,pl:R,
49518	43256	279	lc:M,fl:N,pl:C,
49519	43256	350	lc:T,fl:N,pl:K,
49520	43258	89	lc:C,fl:C,pl:M,
49521	43260	6	lc:R,fl:N,pl:N,
49522	43267	162	lc:W,fl:N,pl:W,
49523	43267	164	lc:R,fl:N,pl:G,
49524	43267	165	lc:R,fl:N,pl:G,
49525	43267	166	lc:R,fl:N,pl:G,
49526	43267	260	lc:Y,fl:N,pl:Y,
49527	43267	261	lc:R,fl:N,pl:N,
49528	43267	263	lc:W,fl:N,pl:N,
49529	43271	101	lc:M,fl:C,pl:C,
49530	43271	147	lc:N,fl:N,pl:Y,
49531	43271	167	lc:Y,fl:N,pl:Y,
49532	43275	237	lc:T,fl:N,pl:W,
49533	43277	186	lc:R,fl:N,pl:A,
49534	43284	204	lc:W,fl:N,pl:T,
49535	43284	211	lc:R,fl:N,pl:G,
49536	43290	102	lc:Y,fl:N,pl:C,
49537	43291	92	lc:Y,fl:N,pl:T,
49538	43296	111	lc:T,fl:N,pl:W,
49539	43301	166	lc:W,fl:N,pl:T,
49540	43302	201	lc:W,fl:N,pl:N,
49541	43301	293	lc:Y,fl:N,pl:C,
49542	43303	202	lc:M,fl:N,pl:N,
49543	43311	18	lc:M,fl:N,pl:C,
49544	43311	345	lc:M,fl:N,pl:N,
49545	43311	349	lc:R,fl:N,pl:N,
49546	43313	42	lc:T,fl:N,pl:Y,
49547	43313	80	lc:K,fl:N,pl:K,
49548	43318	8	lc:K,fl:N,pl:G,
49549	43318	10	lc:K,fl:N,pl:G,
49550	43318	33	lc:Y,fl:N,pl:C,
49551	43318	48	lc:R,fl:N,pl:A,
49552	43325	18	lc:R,fl:N,pl:G,
49553	43326	25	lc:Y,fl:N,pl:Y,
49554	43326	60	lc:Y,fl:N,pl:Y,
49555	43326	70	lc:Y,fl:N,pl:Y,
49556	43326	74	lc:R,fl:N,pl:R,
49557	43325	76	lc:Y,fl:N,pl:T,
49558	43326	80	lc:Y,fl:N,pl:Y,
49559	43326	81	lc:R,fl:N,pl:R,
49560	43326	83	lc:Y,fl:N,pl:Y,
49561	43326	87	lc:Y,fl:N,pl:Y,
49562	43326	89	lc:M,fl:N,pl:M,
49563	43326	106	lc:R,fl:N,pl:R,
49564	43326	120	lc:Y,fl:N,pl:Y,
49565	43326	133	lc:R,fl:N,pl:R,
49566	43326	166	lc:Y,fl:N,pl:Y,
49567	43326	205	lc:W,fl:N,pl:W,
49568	43326	233	lc:R,fl:N,pl:N,
49569	43326	237	lc:Y,fl:N,pl:N,
49570	43326	244	lc:R,fl:N,pl:N,
49571	43326	257	lc:Y,fl:N,pl:Y,
49572	43326	265	lc:S,fl:N,pl:N,
49573	43326	286	lc:R,fl:N,pl:N,
49574	43326	290	lc:R,fl:N,pl:N,
49575	43326	306	lc:S,fl:N,pl:N,
49576	43328	203	lc:R,fl:N,pl:A,
49577	43328	243	lc:K,fl:N,pl:N,
49578	43329	69	lc:S,fl:N,pl:S,
49579	43333	96	lc:C,fl:C,pl:M,
49580	43335	42	lc:R,fl:N,pl:R,
49581	43336	119	lc:R,fl:A,pl:A,
49582	43335	123	lc:M,fl:N,pl:M,
49583	43338	108	lc:G,fl:N,pl:S,
49584	43339	153	lc:G,fl:N,pl:R,
49585	43341	104	lc:R,fl:N,pl:G,
49586	43341	168	lc:M,fl:N,pl:A,
49587	43340	272	lc:G,fl:N,pl:R,
49588	43343	196	lc:T,fl:N,pl:K,
49589	43343	247	lc:K,fl:N,pl:G,
49590	43342	267	lc:M,fl:N,pl:N,
49591	43342	270	lc:T,fl:N,pl:W,
49592	43346	23	lc:S,fl:N,pl:N,
49593	43347	88	lc:W,fl:N,pl:N,
49594	43347	93	lc:W,fl:N,pl:N,
49595	43347	156	lc:Y,fl:N,pl:N,
49596	43346	422	lc:A,fl:N,pl:W,
49597	43346	425	lc:W,fl:N,pl:T,
49598	43350	65	lc:G,fl:G,pl:S,
49599	43353	156	lc:S,fl:N,pl:C,
49600	43356	209	lc:T,fl:T,pl:K,
49601	43362	185	lc:G,fl:N,pl:R,
49602	43363	122	lc:W,fl:N,pl:T,
49603	43363	171	lc:Y,fl:N,pl:T,
49604	43365	27	lc:C,fl:M,pl:C,
49605	43365	72	lc:C,fl:M,pl:C,
49606	43367	270	lc:Y,fl:N,pl:Y,
49607	43367	275	lc:K,fl:N,pl:K,
49608	43367	326	lc:N,fl:N,pl:Y,
49609	43370	144	lc:K,fl:N,pl:T,
49610	43371	76	lc:K,fl:N,pl:T,
49611	43372	116	lc:M,fl:M,pl:M,
49612	43372	147	lc:N,fl:N,pl:S,
49613	43371	216	lc:Y,fl:N,pl:T,
49614	43374	142	lc:N,fl:W,pl:W,
49615	43379	57	lc:K,fl:N,pl:T,
49616	43381	83	lc:G,fl:N,pl:R,
49617	43382	99	lc:K,fl:N,pl:N,
49618	43382	319	lc:W,fl:N,pl:N,
49619	43388	71	lc:R,fl:N,pl:A,
49620	43389	103	lc:K,fl:N,pl:G,
49621	43395	13	lc:Y,fl:N,pl:N,
49622	43395	25	lc:S,fl:N,pl:N,
49623	43395	39	lc:S,fl:N,pl:N,
49624	43395	77	lc:M,fl:N,pl:N,
49625	43395	82	lc:R,fl:N,pl:N,
49626	43395	92	lc:M,fl:N,pl:N,
49627	43395	163	lc:R,fl:N,pl:N,
49628	43395	176	lc:W,fl:N,pl:N,
49629	43402	250	lc:Y,fl:N,pl:N,
49630	43404	229	lc:R,fl:N,pl:N,
49631	43404	277	lc:Y,fl:N,pl:T,
49632	43407	197	lc:S,fl:N,pl:N,
49633	43413	100	lc:K,fl:G,pl:G,
49634	43413	267	lc:M,fl:N,pl:N,
49635	43417	50	lc:S,fl:N,pl:G,
49636	43422	28	lc:S,fl:N,pl:S,
49637	43422	30	lc:Y,fl:N,pl:Y,
49638	43422	53	lc:M,fl:N,pl:M,
49639	43422	59	lc:Y,fl:N,pl:Y,
49640	43422	68	lc:R,fl:N,pl:R,
49641	43422	86	lc:Y,fl:N,pl:Y,
49642	43422	89	lc:Y,fl:N,pl:Y,
49643	43423	90	lc:Y,fl:N,pl:N,
49644	43423	91	lc:M,fl:N,pl:N,
49645	43422	143	lc:Y,fl:N,pl:Y,
49646	43422	152	lc:R,fl:N,pl:R,
49647	43422	155	lc:R,fl:N,pl:R,
49648	43422	162	lc:M,fl:N,pl:C,
49649	43422	163	lc:R,fl:N,pl:R,
49650	43422	165	lc:R,fl:N,pl:R,
49651	43422	192	lc:Y,fl:N,pl:Y,
49652	43422	210	lc:R,fl:N,pl:R,
49653	43422	224	lc:R,fl:N,pl:N,
49654	43422	298	lc:Y,fl:N,pl:N,
49655	43424	46	lc:N,fl:N,pl:R,
49656	43424	49	lc:K,fl:N,pl:K,
49657	43424	72	lc:Y,fl:N,pl:Y,
49658	43424	77	lc:W,fl:N,pl:W,
49659	43424	87	lc:N,fl:N,pl:R,
49660	43424	95	lc:Y,fl:N,pl:Y,
49661	43424	242	lc:M,fl:N,pl:M,
49662	43427	73	lc:W,fl:N,pl:A,
49663	43428	52	lc:M,fl:N,pl:M,
49664	43428	132	lc:Y,fl:N,pl:Y,
49665	43428	135	lc:K,fl:N,pl:K,
49666	43428	179	lc:Y,fl:N,pl:Y,
49667	43428	212	lc:M,fl:N,pl:N,
49668	43428	214	lc:Y,fl:N,pl:N,
49669	43428	216	lc:K,fl:N,pl:N,
49670	43431	10	lc:W,fl:N,pl:W,
49671	43431	60	lc:S,fl:N,pl:S,
49672	43431	68	lc:R,fl:N,pl:R,
49673	43431	75	lc:M,fl:N,pl:M,
49674	43431	90	lc:Y,fl:N,pl:Y,
49675	43431	100	lc:R,fl:N,pl:R,
49676	43431	109	lc:R,fl:N,pl:R,
49677	43431	112	lc:R,fl:N,pl:R,
49678	43431	125	lc:M,fl:N,pl:M,
49679	43431	135	lc:M,fl:N,pl:M,
49680	43431	140	lc:Y,fl:N,pl:Y,
49681	43431	151	lc:M,fl:N,pl:M,
49682	43431	158	lc:W,fl:N,pl:W,
49683	43431	167	lc:M,fl:N,pl:M,
49684	43431	170	lc:R,fl:N,pl:R,
49685	43431	171	lc:W,fl:N,pl:W,
49686	43431	179	lc:Y,fl:N,pl:Y,
49687	43432	322	lc:W,fl:N,pl:T,
49688	43432	374	lc:M,fl:N,pl:N,
49689	43437	141	lc:R,fl:N,pl:R,
49690	43438	12	lc:R,fl:N,pl:A,
49691	43438	26	lc:W,fl:N,pl:A,
49692	43438	38	lc:M,fl:N,pl:C,
49693	43438	53	lc:M,fl:N,pl:C,
49694	43438	116	lc:Y,fl:N,pl:T,
49695	43443	173	lc:C,fl:N,pl:Y,
49696	43446	249	lc:R,fl:G,pl:G,
49697	43450	43	lc:A,fl:W,pl:A,
49698	43450	52	lc:C,fl:Y,pl:C,
49699	43450	56	lc:C,fl:M,pl:C,
49700	43450	100	lc:T,fl:Y,pl:T,
49701	43451	126	lc:Y,fl:Y,pl:Y,
49702	43450	143	lc:A,fl:W,pl:N,
49703	43450	157	lc:T,fl:Y,pl:N,
49704	43451	175	lc:S,fl:N,pl:S,
49705	43450	182	lc:G,fl:K,pl:N,
49706	43451	216	lc:R,fl:N,pl:R,
49707	43451	252	lc:M,fl:N,pl:N,
49708	43451	253	lc:K,fl:N,pl:N,
49709	43454	69	lc:Y,fl:N,pl:T,
49710	43454	136	lc:T,fl:W,pl:T,
49711	43458	161	lc:R,fl:N,pl:N,
49712	43457	241	lc:K,fl:N,pl:G,
49713	43460	82	lc:Y,fl:N,pl:Y,
49714	43460	221	lc:K,fl:N,pl:G,
49715	43460	242	lc:A,fl:N,pl:R,
49716	43463	169	lc:M,fl:M,pl:M,
49717	43463	177	lc:K,fl:N,pl:N,
49718	43466	232	lc:Y,fl:N,pl:N,
49719	43465	302	lc:T,fl:N,pl:K,
49720	43467	163	lc:G,fl:N,pl:S,
49721	43476	123	lc:G,fl:N,pl:S,
49722	43478	83	lc:W,fl:N,pl:W,
49723	43481	209	lc:Y,fl:N,pl:N,
49724	43487	197	lc:M,fl:N,pl:C,
49725	43487	198	lc:S,fl:N,pl:C,
49726	43487	212	lc:K,fl:N,pl:G,
49727	43489	94	lc:G,fl:R,pl:G,
49728	43489	209	lc:K,fl:N,pl:T,
49729	43491	7	lc:R,fl:R,pl:R,
49730	43491	73	lc:Y,fl:N,pl:Y,
49731	43491	79	lc:Y,fl:N,pl:Y,
49732	43491	109	lc:M,fl:N,pl:M,
49733	43491	124	lc:Y,fl:N,pl:Y,
49734	43491	148	lc:R,fl:N,pl:R,
49735	43491	175	lc:Y,fl:N,pl:Y,
49736	43491	184	lc:R,fl:N,pl:R,
49737	43491	185	lc:M,fl:N,pl:M,
49738	43495	73	lc:K,fl:G,pl:G,
49739	43496	141	lc:Y,fl:N,pl:Y,
49740	43496	166	lc:Y,fl:N,pl:Y,
49741	43495	233	lc:K,fl:N,pl:G,
49742	43498	105	lc:C,fl:N,pl:S,
49743	43499	43	lc:Y,fl:N,pl:N,
49744	43500	91	lc:W,fl:N,pl:T,
49745	43499	106	lc:R,fl:N,pl:N,
49746	43502	137	lc:A,fl:N,pl:M,
49747	43504	111	lc:R,fl:N,pl:A,
49748	43505	106	lc:Y,fl:N,pl:C,
49749	43506	164	lc:N,fl:N,pl:R,
49750	43506	166	lc:N,fl:N,pl:R,
49751	43506	168	lc:N,fl:N,pl:R,
49752	43506	170	lc:N,fl:N,pl:R,
49753	43507	16	lc:Y,fl:N,pl:Y,
49754	43507	72	lc:R,fl:N,pl:N,
49755	43508	77	lc:W,fl:N,pl:W,
49756	43507	98	lc:W,fl:N,pl:N,
49757	43508	108	lc:N,fl:N,pl:Y,
49758	43507	128	lc:K,fl:N,pl:N,
49759	43507	163	lc:S,fl:N,pl:N,
49760	43507	185	lc:Y,fl:N,pl:N,
49761	43507	189	lc:R,fl:N,pl:N,
49762	43507	197	lc:W,fl:N,pl:N,
49763	43508	202	lc:Y,fl:N,pl:Y,
49764	43508	207	lc:W,fl:N,pl:W,
49765	43509	211	lc:Y,fl:N,pl:T,
49766	43511	66	lc:R,fl:A,pl:A,
49767	43511	283	lc:G,fl:N,pl:A,
49768	43512	324	lc:N,fl:N,pl:W,
49769	43513	30	lc:A,fl:N,pl:W,
49770	43513	61	lc:C,fl:N,pl:M,
49771	43514	75	lc:G,fl:N,pl:R,
49772	43516	64	lc:R,fl:A,pl:A,
49773	43517	140	lc:R,fl:N,pl:G,
49774	43521	32	lc:G,fl:G,pl:K,
49775	43521	56	lc:C,fl:Y,pl:C,
49776	43521	64	lc:A,fl:R,pl:A,
49777	43520	215	lc:M,fl:N,pl:C,
49778	43521	338	lc:N,fl:N,pl:M,
49779	43524	88	lc:M,fl:N,pl:M,
49780	43524	112	lc:W,fl:N,pl:W,
49781	43524	116	lc:W,fl:N,pl:W,
49782	43524	118	lc:M,fl:N,pl:M,
49783	43524	126	lc:R,fl:N,pl:R,
49784	43524	134	lc:S,fl:N,pl:S,
49785	43524	160	lc:Y,fl:N,pl:N,
49786	43524	170	lc:W,fl:N,pl:N,
49787	43524	179	lc:S,fl:N,pl:N,
49788	43524	189	lc:S,fl:N,pl:N,
49789	43524	216	lc:K,fl:N,pl:N,
49790	43524	240	lc:R,fl:N,pl:N,
49791	43526	159	lc:M,fl:N,pl:C,
49792	43532	16	lc:N,fl:R,pl:R,
49793	43532	117	lc:N,fl:N,pl:Y,
49794	43532	224	lc:N,fl:N,pl:K,
49795	43532	226	lc:N,fl:N,pl:Y,
49796	43533	257	lc:C,fl:N,pl:Y,
49797	43536	59	lc:S,fl:S,pl:G,
49798	43537	292	lc:C,fl:N,pl:M,
49799	43542	349	lc:C,fl:N,pl:S,
49800	43543	18	lc:Y,fl:N,pl:Y,
49801	43543	30	lc:K,fl:N,pl:K,
49802	43543	31	lc:K,fl:N,pl:K,
49803	43543	35	lc:Y,fl:N,pl:Y,
49804	43543	47	lc:R,fl:N,pl:R,
49805	43543	61	lc:W,fl:N,pl:W,
49806	43543	76	lc:Y,fl:N,pl:Y,
49807	43543	77	lc:R,fl:N,pl:R,
49808	43543	80	lc:W,fl:N,pl:W,
49809	43543	89	lc:Y,fl:N,pl:Y,
49810	43543	90	lc:Y,fl:N,pl:Y,
49811	43543	97	lc:R,fl:N,pl:R,
49812	43543	102	lc:R,fl:N,pl:R,
49813	43543	113	lc:S,fl:N,pl:S,
49814	43543	139	lc:W,fl:N,pl:W,
49815	43543	231	lc:R,fl:N,pl:R,
49816	43545	245	lc:W,fl:N,pl:T,
49817	43547	47	lc:M,fl:M,pl:M,
49818	43547	95	lc:S,fl:S,pl:S,
49819	43547	97	lc:Y,fl:Y,pl:Y,
49820	43547	100	lc:W,fl:W,pl:W,
49821	43547	133	lc:W,fl:W,pl:W,
49822	43547	194	lc:W,fl:N,pl:N,
49823	43547	277	lc:M,fl:M,pl:N,
49824	43547	282	lc:R,fl:R,pl:N,
49825	43547	283	lc:Y,fl:N,pl:N,
49826	43547	287	lc:M,fl:M,pl:N,
49827	43547	288	lc:M,fl:M,pl:N,
49828	43554	81	lc:K,fl:N,pl:G,
49829	43557	139	lc:M,fl:N,pl:N,
49830	43562	76	lc:Y,fl:N,pl:N,
49831	43566	13	lc:M,fl:M,pl:N,
49832	43570	59	lc:S,fl:S,pl:S,
49833	43570	81	lc:R,fl:R,pl:R,
49834	43570	89	lc:S,fl:S,pl:S,
49835	43570	147	lc:W,fl:W,pl:W,
49836	43570	154	lc:Y,fl:N,pl:Y,
49837	43570	174	lc:K,fl:N,pl:K,
49838	43570	176	lc:Y,fl:N,pl:Y,
49839	43570	186	lc:Y,fl:N,pl:Y,
49840	43570	190	lc:R,fl:N,pl:R,
49841	43570	192	lc:K,fl:N,pl:K,
49842	43570	194	lc:R,fl:N,pl:R,
49843	43570	200	lc:M,fl:N,pl:M,
49844	43570	250	lc:Y,fl:N,pl:Y,
49845	43570	314	lc:W,fl:N,pl:N,
49846	43570	325	lc:K,fl:N,pl:N,
49847	43570	340	lc:A,fl:N,pl:M,
49848	43572	217	lc:K,fl:N,pl:G,
49849	43572	252	lc:W,fl:N,pl:A,
49850	43576	177	lc:W,fl:N,pl:A,
49851	43578	56	lc:C,fl:N,pl:M,
49852	43579	171	lc:Y,fl:N,pl:Y,
49853	43578	229	lc:C,fl:N,pl:S,
49854	43580	124	lc:R,fl:N,pl:N,
49855	43590	6	lc:Y,fl:N,pl:Y,
49856	43590	17	lc:K,fl:N,pl:K,
49857	43590	94	lc:Y,fl:N,pl:Y,
49858	43590	101	lc:Y,fl:N,pl:Y,
49859	43590	127	lc:M,fl:N,pl:M,
49860	43590	132	lc:M,fl:N,pl:M,
49861	43590	200	lc:M,fl:N,pl:M,
49862	43592	22	lc:C,fl:N,pl:Y,
49863	43599	212	lc:R,fl:G,pl:G,
49864	43601	283	lc:Y,fl:N,pl:C,
49865	43605	145	lc:T,fl:N,pl:Y,
49866	43605	149	lc:A,fl:N,pl:M,
49867	43605	206	lc:Y,fl:N,pl:C,
49868	43604	330	lc:R,fl:N,pl:N,
49869	43607	162	lc:Y,fl:N,pl:N,
49870	43607	164	lc:Y,fl:C,pl:C,
49871	43607	167	lc:R,fl:N,pl:N,
49872	43606	334	lc:K,fl:N,pl:N,
49873	43607	360	lc:N,fl:N,pl:Y,
49874	43607	403	lc:N,fl:N,pl:M,
49875	43614	162	lc:N,fl:N,pl:Y,
49876	43613	214	lc:Y,fl:N,pl:Y,
49877	43617	157	lc:W,fl:N,pl:N,
49878	43622	31	lc:G,fl:N,pl:R,
49879	43624	41	lc:Y,fl:C,pl:C,
49880	43624	46	lc:Y,fl:N,pl:C,
49881	43624	155	lc:T,fl:T,pl:W,
49882	43624	260	lc:N,fl:N,pl:R,
49883	43625	102	lc:G,fl:S,pl:G,
49884	43628	137	lc:Y,fl:N,pl:T,
49885	43627	293	lc:K,fl:N,pl:T,
49886	43630	125	lc:Y,fl:C,pl:T,
49887	43630	245	lc:W,fl:T,pl:W,
49888	43635	206	lc:N,fl:N,pl:K,
49889	43640	200	lc:N,fl:N,pl:R,
49890	43653	125	lc:R,fl:G,pl:G,
49891	43653	175	lc:C,fl:N,pl:S,
49892	43655	56	lc:R,fl:N,pl:R,
49893	43656	210	lc:S,fl:N,pl:S,
49894	43656	264	lc:R,fl:N,pl:R,
49895	43660	172	lc:S,fl:N,pl:N,
49896	43661	11	lc:A,fl:R,pl:N,
49897	43661	23	lc:A,fl:R,pl:N,
49898	43661	92	lc:A,fl:M,pl:N,
49899	43661	109	lc:T,fl:W,pl:N,
49900	43661	262	lc:Y,fl:N,pl:N,
49901	43661	281	lc:R,fl:N,pl:N,
49902	43663	202	lc:K,fl:N,pl:G,
49903	43666	153	lc:C,fl:T,pl:N,
49904	43669	68	lc:R,fl:A,pl:A,
49905	43669	114	lc:Y,fl:C,pl:C,
49906	43671	229	lc:S,fl:N,pl:G,
49907	43672	196	lc:T,fl:T,pl:W,
49908	43675	258	lc:R,fl:N,pl:N,
49909	43676	56	lc:Y,fl:N,pl:Y,
49910	43676	81	lc:Y,fl:N,pl:Y,
49911	43678	119	lc:G,fl:S,pl:G,
49912	43676	143	lc:W,fl:N,pl:W,
49913	43676	153	lc:Y,fl:N,pl:Y,
49914	43676	160	lc:K,fl:N,pl:K,
49915	43676	180	lc:W,fl:N,pl:W,
49916	43678	196	lc:T,fl:T,pl:K,
49917	43676	209	lc:Y,fl:N,pl:Y,
49918	43676	214	lc:W,fl:N,pl:W,
49919	43676	225	lc:Y,fl:N,pl:Y,
49920	43676	226	lc:W,fl:N,pl:W,
49921	43676	251	lc:R,fl:N,pl:R,
49922	43679	25	lc:R,fl:N,pl:A,
49923	43680	185	lc:R,fl:N,pl:G,
49924	43680	191	lc:R,fl:N,pl:G,
49925	43681	69	lc:Y,fl:N,pl:C,
49926	43690	193	lc:Y,fl:N,pl:N,
49927	43693	141	lc:W,fl:N,pl:T,
49928	43693	142	lc:W,fl:N,pl:W,
49929	43693	143	lc:M,fl:N,pl:C,
49930	43694	222	lc:R,fl:N,pl:G,
49931	43696	187	lc:M,fl:N,pl:N,
49932	43696	219	lc:Y,fl:N,pl:N,
49933	43698	6	lc:C,fl:M,pl:C,
49934	43698	34	lc:T,fl:Y,pl:T,
49935	43698	54	lc:T,fl:Y,pl:T,
49936	43698	61	lc:T,fl:K,pl:T,
49937	43698	72	lc:G,fl:K,pl:G,
49938	43698	176	lc:C,fl:M,pl:C,
49939	43698	220	lc:C,fl:Y,pl:C,
49940	43704	58	lc:G,fl:G,pl:K,
49941	43704	183	lc:R,fl:N,pl:R,
49942	43703	204	lc:K,fl:G,pl:G,
49943	43704	255	lc:R,fl:N,pl:G,
49944	43709	112	lc:G,fl:N,pl:R,
49945	43712	183	lc:T,fl:N,pl:Y,
49946	43712	205	lc:T,fl:N,pl:W,
49947	43718	20	lc:A,fl:R,pl:A,
49948	43718	72	lc:C,fl:Y,pl:C,
49949	43718	88	lc:G,fl:K,pl:G,
49950	43718	103	lc:A,fl:M,pl:A,
49951	43718	114	lc:C,fl:Y,pl:C,
49952	43718	141	lc:G,fl:K,pl:G,
49953	43720	55	lc:M,fl:N,pl:N,
49954	43720	276	lc:K,fl:N,pl:K,
49955	43722	74	lc:A,fl:M,pl:A,
49956	43722	126	lc:G,fl:K,pl:G,
49957	43722	138	lc:C,fl:Y,pl:C,
49958	43726	21	lc:R,fl:G,pl:G,
49959	43726	38	lc:R,fl:G,pl:G,
49960	43725	54	lc:R,fl:N,pl:R,
49961	43725	80	lc:R,fl:N,pl:R,
49962	43725	143	lc:S,fl:N,pl:C,
49963	43725	147	lc:N,fl:N,pl:R,
49964	43725	154	lc:M,fl:N,pl:C,
49965	43725	171	lc:G,fl:N,pl:R,
49966	43725	182	lc:R,fl:N,pl:R,
49967	43725	201	lc:W,fl:N,pl:T,
49968	43731	279	lc:N,fl:N,pl:R,
49969	43737	92	lc:W,fl:N,pl:T,
49970	43737	176	lc:Y,fl:N,pl:T,
49971	43737	236	lc:T,fl:N,pl:W,
49972	43737	239	lc:N,fl:N,pl:R,
49973	43739	96	lc:T,fl:K,pl:T,
49974	43739	200	lc:N,fl:N,pl:R,
49975	43739	208	lc:N,fl:N,pl:M,
49976	43742	12	lc:R,fl:N,pl:R,
49977	43743	16	lc:Y,fl:N,pl:Y,
49978	43743	35	lc:Y,fl:N,pl:Y,
49979	43743	36	lc:Y,fl:N,pl:Y,
49980	43743	52	lc:Y,fl:N,pl:Y,
49981	43742	69	lc:T,fl:N,pl:Y,
49982	43743	70	lc:K,fl:N,pl:K,
49983	43743	77	lc:W,fl:N,pl:W,
49984	43743	92	lc:R,fl:N,pl:R,
49985	43743	161	lc:R,fl:N,pl:R,
49986	43743	167	lc:R,fl:N,pl:R,
49987	43743	180	lc:W,fl:N,pl:W,
49988	43743	181	lc:W,fl:N,pl:W,
49989	43743	182	lc:M,fl:N,pl:M,
49990	43743	186	lc:Y,fl:N,pl:Y,
49991	43743	189	lc:Y,fl:N,pl:Y,
49992	43743	234	lc:N,fl:N,pl:R,
