# Population fc	G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G23,G24
# Population fl	R05,Y01,Y02,Y03
# Population pl	PL01,PL02,PL03,PL04,PL05,PL06,PL07,PL08,PL09,PL10
# Group defaultgrp	fc,fl,pl
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
161852	NW_019943624.1	115931	0.10370	0.10370	0.00000	0.01515	0.01515	0.00000	0.63610	0.63610	0.00000
161861	NW_019943625.1	110633	0.49174	0.49174	0.00000	0.06422	0.06422	0.00000	0.14211	0.14211	0.00000
161868	NW_019943627.1	98884	-0.07740	-0.07740	0.00000	-0.00435	-0.00435	0.00000	-0.04082	-0.04082	0.00000
161871	NW_019943628.1	25173	0.29326	0.29326	0.00000	0.02800	0.02800	0.00000	0.00940	0.00940	0.00000
161896	NW_019943632.1	77474	-0.05797	-0.05797	0.00000	-0.00280	-0.00280	0.00000	-0.01642	-0.01642	0.00000
161905	NW_019943635.1	42	0.18728	0.04104	0.00000	0.00793	-0.01723	0.00000	-0.00248	0.14386	0.00000
161906	NW_019943635.1	296	-0.11268	0.04102	0.00000	-0.12580	-0.01722	0.00000	0.28209	0.14389	0.00000
161913	NW_019943635.1	94198	-0.04529	0.03294	0.00000	-0.00184	-0.01143	0.00000	0.02161	0.15498	0.00000
161916	NW_019943635.1	99577	0.06356	0.03247	0.00000	0.04795	-0.01109	0.00000	0.53113	0.15564	0.00000
161922	NW_019943636.1	16668	-0.04183	0.20090	0.00000	-0.05511	0.04868	0.00000	0.41991	0.20453	0.00000
161923	NW_019943636.1	16693	0.29249	0.20090	0.00000	0.16974	0.04868	0.00000	0.15538	0.20453	0.00000
161927	NW_019943636.1	99514	0.29655	0.21234	0.00000	0.01637	0.04482	0.00000	0.09096	0.19095	0.00000
161933	NW_019943637.1	84038	-0.06269	-0.06269	0.00000	0.07500	0.07500	0.00000	0.01755	0.01755	0.00000
161941	NW_019943638.1	27381	-0.07059	0.04363	0.00000	-0.01287	-0.00146	0.00000	-nan	0.07093	0.00000
161945	NW_019943638.1	114287	0.18188	0.05491	0.00000	0.00797	-0.00033	0.00000	-0.00248	0.07093	0.00000
161946	NW_019943638.1	114277	-0.01590	0.05491	0.00000	-0.00168	-0.00033	0.00000	0.16692	0.07093	0.00000
161953	NW_019943639.1	31194	-0.03573	0.51944	0.00000	-0.01764	0.08423	0.00000	0.09546	0.32653	0.00000
161956	NW_019943639.1	88408	1.00000	0.55666	0.00000	0.17241	0.09106	0.00000	0.52654	0.34202	0.00000
161963	NW_019943640.1	70941	-0.11498	-0.11498	0.00000	-0.13848	-0.13848	0.00000	0.44032	0.44032	0.00000
161985	NW_019943643.1	28959	-0.01566	0.11338	0.00000	-0.00375	0.02748	0.00000	0.33580	0.19413	0.00000
161987	NW_019943643.1	33642	0.22141	0.11344	0.00000	0.05363	0.02750	0.00000	0.07553	0.19407	0.00000
161988	NW_019943644.1	49920	0.27893	0.23713	0.00000	-0.02854	0.08891	0.00000	0.51620	0.26792	0.00000
161992	NW_019943644.1	79747	-0.20000	0.24384	0.00000	-0.25000	0.09988	0.00000	-nan	0.25716	0.00000
161999	NW_019943644.1	191389	-0.04954	0.26678	0.00000	-0.00434	0.13489	0.00000	0.04949	0.22680	0.00000
162001	NW_019943644.1	194252	0.68044	0.26731	0.00000	0.39591	0.13565	0.00000	0.33370	0.22621	0.00000
162006	NW_019943645.1	43723	0.44753	0.44753	0.00000	0.15185	0.15185	0.00000	0.19317	0.19317	0.00000
162008	NW_019943646.1	18500	0.26718	0.09573	0.00000	0.06217	0.05757	0.00000	0.44329	0.24615	0.00000
162009	NW_019943646.1	18635	-0.03645	0.09573	0.00000	-0.00997	0.05757	0.00000	0.23225	0.24615	0.00000
162010	NW_019943646.1	22979	0.06669	0.09574	0.00000	0.02105	0.05758	0.00000	0.19854	0.24612	0.00000
162011	NW_019943646.1	23021	0.16863	0.09574	0.00000	0.17230	0.05758	0.00000	0.18318	0.24612	0.00000
162035	NW_019943647.1	163854	0.62035	0.62035	0.00000	0.04169	0.04169	0.00000	0.32997	0.32997	0.00000
162041	NW_019943648.1	28999	0.10833	0.05818	0.00000	-0.42857	-0.00788	0.00000	0.80335	0.43000	0.00000
162045	NW_019943648.1	80286	0.09380	0.06652	0.00000	0.00787	-0.00130	0.00000	0.71135	0.43236	0.00000
162046	NW_019943648.1	80287	-0.03895	0.06652	0.00000	-0.00182	-0.00130	0.00000	0.01209	0.43236	0.00000
162050	NW_019943648.1	95454	0.09576	0.06932	0.00000	0.07480	0.00070	0.00000	0.54337	0.43324	0.00000
162052	NW_019943648.1	98596	-0.02479	0.06992	0.00000	-0.00971	0.00111	0.00000	0.54361	0.43343	0.00000
162053	NW_019943648.1	98761	-0.02488	0.06995	0.00000	-0.01299	0.00113	0.00000	0.62870	0.43344	0.00000
162054	NW_019943648.1	105358	0.08054	0.07124	0.00000	0.02470	0.00201	0.00000	0.80210	0.43385	0.00000
162056	NW_019943648.1	115596	-0.04474	0.07329	0.00000	-0.04697	0.00339	0.00000	0.53352	0.43452	0.00000
162063	NW_019943648.1	130163	0.14974	0.07634	0.00000	0.04895	0.00538	0.00000	0.02667	0.43554	0.00000
162064	NW_019943648.1	168050	-0.26284	0.08497	0.00000	-0.11197	0.01073	0.00000	0.56731	0.43852	0.00000
162065	NW_019943648.1	168142	-0.15789	0.08499	0.00000	-0.41176	0.01075	0.00000	0.67957	0.43853	0.00000
162070	NW_019943648.1	212160	0.40846	0.09632	0.00000	0.19725	0.01732	0.00000	0.51958	0.44254	0.00000
162076	NW_019943649.1	67256	0.31288	0.57573	0.00000	0.01688	0.39011	0.00000	0.09766	0.09766	0.00000
162080	NW_019943649.1	107192	0.88996	0.58591	0.00000	0.83628	0.40455	0.00000	-nan	0.09766	0.00000
162091	NW_019943651.1	12964	0.13947	0.63951	0.00000	0.05044	0.11573	0.00000	0.30198	0.43804	0.00000
162092	NW_019943651.1	13100	1.00000	0.63951	0.00000	0.16279	0.11573	0.00000	0.53614	0.43804	0.00000
162108	NW_019943653.1	106404	0.09350	0.09350	0.00000	0.01401	0.01401	0.00000	0.01442	0.01442	0.00000
162115	NW_019943654.1	40913	-0.03821	-0.05371	0.00000	-0.00250	-0.01174	0.00000	0.22731	0.28939	0.00000
162121	NW_019943654.1	41417	-0.07029	-0.05371	0.00000	-0.02162	-0.01174	0.00000	0.35574	0.28939	0.00000
162136	NW_019943655.1	68441	-0.13061	-0.13061	0.00000	-0.20659	-0.20659	0.00000	0.51485	0.51485	0.00000
162143	NW_019943656.1	78693	-0.04624	-0.06789	0.00000	-0.00180	-0.05068	0.00000	0.02176	-0.04270	0.00000
162144	NW_019943656.1	78724	-0.10133	-0.06789	0.00000	-0.12623	-0.05068	0.00000	-0.14233	-0.04270	0.00000
162150	NW_019943657.1	18313	-0.05818	-0.05818	0.00000	-0.00394	-0.00394	0.00000	0.07405	0.07405	0.00000
162155	NW_019943658.1	12573	-0.05166	0.02819	0.00000	-0.00831	0.01195	0.00000	0.03026	0.02696	0.00000
162170	NW_019943658.1	180352	0.04294	0.10790	0.00000	0.03779	0.02127	0.00000	0.01559	0.02894	0.00000
162181	NW_019943658.1	301075	0.01363	0.14704	0.00000	0.00530	0.02222	0.00000	0.07934	0.03164	0.00000
162184	NW_019943658.1	301655	0.32203	0.14718	0.00000	0.02838	0.02222	0.00000	0.00693	0.03165	0.00000
162203	NW_019943660.1	45728	0.01431	0.10831	0.00000	0.00164	0.09635	0.00000	0.28636	0.25056	0.00000
162204	NW_019943660.1	45565	0.22049	0.10831	0.00000	0.20938	0.09635	0.00000	0.20783	0.25056	0.00000
162213	NW_019943662.1	19250	0.01003	0.32602	0.00000	0.00935	0.30371	0.00000	0.13949	0.34911	0.00000
162214	NW_019943662.1	19097	-0.04568	0.32600	0.00000	-0.04583	0.30370	0.00000	0.16051	0.34911	0.00000
162220	NW_019943662.1	64193	0.76341	0.32905	0.00000	0.66841	0.30406	0.00000	0.48529	0.34997	0.00000
162224	NW_019943662.1	98508	0.47028	0.32911	0.00000	0.69404	0.30186	0.00000	0.61972	0.34903	0.00000
162225	NW_019943662.1	98502	0.76033	0.32911	0.00000	0.66339	0.30186	0.00000	0.65330	0.34903	0.00000
162232	NW_019943662.1	174104	-0.04695	0.32263	0.00000	-0.00190	0.28981	0.00000	0.02798	0.34225	0.00000
162233	NW_019943662.1	174164	0.31561	0.32262	0.00000	0.09288	0.28980	0.00000	0.34795	0.34225	0.00000
162239	NW_019943663.1	1747	0.69485	0.22602	0.00000	0.46602	0.08467	0.00000	0.34126	0.17775	0.00000
162245	NW_019943663.1	36675	-0.05621	0.21485	0.00000	-0.01117	0.07460	0.00000	0.13208	0.17344	0.00000
162250	NW_019943663.1	96783	-0.11538	0.19772	0.00000	-0.12721	0.05922	0.00000	0.13313	0.16686	0.00000
162251	NW_019943663.1	98896	0.58788	0.19717	0.00000	0.07543	0.05872	0.00000	0.14183	0.16665	0.00000
162255	NW_019943663.1	111369	0.02953	0.19395	0.00000	0.00542	0.05585	0.00000	0.08828	0.16542	0.00000
162256	NW_019943663.1	111217	-0.01799	0.19399	0.00000	-0.00090	0.05589	0.00000	0.18496	0.16544	0.00000
162261	NW_019943664.1	21342	-0.11477	-0.10144	0.00000	0.06301	-0.03992	0.00000	0.15708	-0.03068	0.00000
162264	NW_019943664.1	61767	-0.09265	-0.10106	0.00000	-0.10785	-0.04287	0.00000	-0.15458	-0.03606	0.00000
162278	NW_019943665.1	38521	-0.02585	0.03896	0.00000	0.09084	0.05037	0.00000	0.33507	0.30492	0.00000
162280	NW_019943665.1	38957	0.18447	0.03889	0.00000	0.04109	0.05032	0.00000	0.40689	0.30476	0.00000
162301	NW_019943665.1	232633	-0.03248	0.00073	0.00000	-0.00179	0.02240	0.00000	0.13691	0.21490	0.00000
162309	NW_019943666.1	81455	0.01698	0.01698	0.00000	0.00237	0.00237	0.00000	-0.01831	-0.01831	0.00000
162315	NW_019943667.1	18433	-0.10500	-0.10500	0.00000	-0.26886	-0.26886	0.00000	0.54974	0.54974	0.00000
162332	NW_019943669.1	5615	0.42080	0.00000	0.00000	0.32714	0.00000	0.00000	0.29566	0.00000	0.00000
162333	NW_019943669.1	5615	0.20397	0.20397	0.00000	0.07885	0.07885	0.00000	0.06788	0.06788	0.00000
162353	NW_019943672.1	55813	-0.02737	0.35414	0.00000	0.29927	0.40537	0.00000	0.37466	0.33609	0.00000
162354	NW_019943672.1	55947	0.60000	0.35414	0.00000	0.47375	0.40537	0.00000	0.31123	0.33609	0.00000
162359	NW_019943673.1	3671	0.43422	0.43422	0.00000	0.26054	0.26054	0.00000	0.44409	0.44409	0.00000
162373	NW_019943675.1	1311	0.14707	0.26345	0.00000	0.10979	0.04311	0.00000	-nan	0.17830	0.00000
162374	NW_019943675.1	1355	1.00000	0.26344	0.00000	0.17241	0.04310	0.00000	0.57344	0.17829	0.00000
162377	NW_019943675.1	23481	-0.14583	0.25975	0.00000	-0.16624	0.04200	0.00000	-0.14400	0.17526	0.00000
162378	NW_019943675.1	23612	-0.04529	0.25973	0.00000	-0.00184	0.04199	0.00000	0.02161	0.17524	0.00000
162384	NW_019943676.1	85570	-0.04546	-0.04546	0.00000	-0.04655	-0.04655	0.00000	0.17632	0.17632	0.00000
162397	NW_019943678.1	96351	-0.02863	-0.02863	0.00000	-0.00525	-0.00525	0.00000	-0.05619	-0.05619	0.00000
162405	NW_019943679.1	57303	0.82867	0.47637	0.00000	0.81086	0.44988	0.00000	0.62497	0.46367	0.00000
162408	NW_019943679.1	90303	0.14936	0.47030	0.00000	0.10096	0.44366	0.00000	0.44212	0.46088	0.00000
162409	NW_019943679.1	90513	0.38939	0.47026	0.00000	0.37238	0.44363	0.00000	0.31643	0.46086	0.00000
162410	NW_019943680.1	-348	-0.01798	0.30133	0.00000	-0.00093	0.28787	0.00000	0.59095	0.48344	0.00000
162411	NW_019943680.1	9038	-0.05344	0.30257	0.00000	-0.00247	0.28906	0.00000	0.29412	0.48357	0.00000
162412	NW_019943680.1	8980	0.65379	0.30256	0.00000	0.54508	0.28905	0.00000	0.49791	0.48357	0.00000
162413	NW_019943680.1	34870	0.65130	0.30600	0.00000	0.63163	0.29237	0.00000	0.56791	0.48392	0.00000
162424	NW_019943681.1	26467	0.15036	0.15036	0.00000	0.06206	0.06206	0.00000	0.61469	0.61469	0.00000
162434	NW_019943684.1	11544	-0.09895	-0.07872	0.00000	-0.01770	-0.00954	0.00000	0.05758	0.16947	0.00000
162443	NW_019943685.1	30525	-0.06211	-0.07857	0.00000	-0.00285	-0.00948	0.00000	0.26128	0.17028	0.00000
162447	NW_019943686.1	16823	0.70134	0.21164	0.00000	0.55973	0.17822	0.00000	0.43128	0.29439	0.00000
162448	NW_019943686.1	17058	-0.05134	0.21163	0.00000	-0.02723	0.17822	0.00000	0.14081	0.29439	0.00000
162449	NW_019943686.1	28284	0.01795	0.21129	0.00000	0.00735	0.17797	0.00000	0.05048	0.29461	0.00000
162450	NW_019943686.1	28334	-0.01778	0.21129	0.00000	0.00161	0.17797	0.00000	0.31098	0.29461	0.00000
162451	NW_019943686.1	39500	0.35819	0.21094	0.00000	0.33054	0.17772	0.00000	0.73798	0.29484	0.00000
162461	NW_019943687.1	119193	0.50555	0.50555	0.00000	0.06806	0.06806	0.00000	-nan	-nan	0.00000
162483	NW_019943691.1	115488	0.36149	0.24761	0.00000	0.24257	0.12449	0.00000	0.29872	0.34701	0.00000
162484	NW_019943691.1	115351	0.15903	0.24761	0.00000	0.03265	0.12449	0.00000	0.38457	0.34701	0.00000
162498	NW_019943692.1	16895	0.05020	0.14843	0.00000	0.03005	0.10899	0.00000	0.19281	0.24558	0.00000
162499	NW_019943692.1	16521	0.24666	0.14843	0.00000	0.18794	0.10900	0.00000	0.29834	0.24558	0.00000
162510	NW_019943694.1	109863	0.02307	0.02307	0.00000	-0.00094	-0.00094	0.00000	0.13735	0.13735	0.00000
162517	NW_019943695.1	4918	-0.04695	0.11203	0.00000	-0.00190	0.04971	0.00000	0.14655	0.16758	0.00000
162519	NW_019943695.1	34807	-0.03067	0.11381	0.00000	-0.00186	0.05033	0.00000	-nan	0.16788	0.00000
162520	NW_019943695.1	34861	0.20149	0.11382	0.00000	0.05011	0.05033	0.00000	0.15191	0.16788	0.00000
162521	NW_019943695.1	40275	0.02324	0.11413	0.00000	0.00286	0.05044	0.00000	0.00600	0.16793	0.00000
162522	NW_019943695.1	40194	0.46499	0.11413	0.00000	0.22119	0.05044	0.00000	0.42182	0.16793	0.00000
162527	NW_019943696.1	74966	0.46102	0.46102	0.00000	0.36627	0.36627	0.00000	0.13985	0.13985	0.00000
162530	NW_019943698.1	3981	-0.09417	-0.09417	0.00000	-0.10215	-0.10215	0.00000	-0.16697	-0.16697	0.00000
162565	NW_019943702.1	76328	-0.05814	-0.05814	0.00000	-0.06139	-0.06139	0.00000	-nan	-nan	0.00000
162571	NW_019943703.1	40591	-0.05287	-0.05287	0.00000	-0.00223	-0.00223	0.00000	-0.00853	-0.00853	0.00000
162577	NW_019943704.1	77595	-0.04348	0.26821	0.00000	-0.01266	0.26985	0.00000	-nan	0.45969	0.00000
162578	NW_019943704.1	90072	0.29261	0.26871	0.00000	0.27801	0.27031	0.00000	-nan	0.45969	0.00000
162579	NW_019943704.1	89966	0.41846	0.26871	0.00000	0.41642	0.27030	0.00000	0.45969	0.45969	0.00000
162583	NW_019943705.1	41692	0.30643	0.30643	0.00000	0.01817	0.01817	0.00000	0.11243	0.11243	0.00000
162593	NW_019943706.1	27249	0.01372	0.01372	0.00000	0.01343	0.01343	0.00000	0.20124	0.20124	0.00000
162597	NW_019943707.1	42555	-0.05638	0.10894	0.00000	-0.06160	0.14494	0.00000	-0.02019	0.25626	0.00000
162601	NW_019943707.1	49313	0.09495	0.10859	0.00000	0.01254	0.14494	0.00000	0.15074	0.25771	0.00000
162606	NW_019943707.1	81935	0.48468	0.10647	0.00000	0.76058	0.14434	0.00000	0.70651	0.26460	0.00000
162608	NW_019943707.1	178576	-0.01941	0.09577	0.00000	-0.00088	0.13661	0.00000	0.29912	0.28308	0.00000
162633	NW_019943709.1	76045	-0.04783	-0.04783	0.00000	-0.00186	-0.00186	0.00000	0.02839	0.02839	0.00000
162638	NW_019943710.1	38450	0.08313	0.08313	0.00000	0.07570	0.07570	0.00000	0.29115	0.29115	0.00000
162656	NW_019943713.1	6573	-0.11918	-0.02905	0.00000	-0.00690	0.01301	0.00000	0.12861	0.18984	0.00000
162662	NW_019943713.1	61702	-0.06279	-0.02522	0.00000	-0.00275	0.01385	0.00000	0.23787	0.19344	0.00000
162663	NW_019943713.1	61684	0.13300	-0.02522	0.00000	0.06169	0.01385	0.00000	-nan	0.19344	0.00000
162697	NW_019943715.1	188530	-0.05612	-0.00420	0.00000	-0.00226	0.02342	0.00000	0.29479	0.23177	0.00000
162701	NW_019943715.1	236119	-0.06079	-0.00227	0.00000	-0.01325	0.02437	0.00000	0.03339	0.22942	0.00000
162702	NW_019943715.1	236080	0.12316	-0.00227	0.00000	0.09594	0.02437	0.00000	0.37029	0.22942	0.00000
162714	NW_019943716.1	133413	-0.01068	0.06857	0.00000	-0.01105	0.02253	0.00000	0.05546	0.23327	0.00000
162715	NW_019943716.1	133212	-0.00602	0.06857	0.00000	-0.02254	0.02254	0.00000	0.41315	0.23324	0.00000
162716	NW_019943716.1	148461	0.14631	0.06803	0.00000	0.08313	0.02186	0.00000	0.06145	0.23514	0.00000
162717	NW_019943716.1	148175	0.10120	0.06804	0.00000	0.08894	0.02187	0.00000	0.14086	0.23510	0.00000
162720	NW_019943716.1	164907	0.25179	0.06741	0.00000	0.09969	0.02110	0.00000	0.26625	0.23722	0.00000
162728	NW_019943716.1	200687	-0.15697	0.06594	0.00000	-0.22128	0.01936	0.00000	0.33712	0.24189	0.00000
162729	NW_019943716.1	200738	-0.01863	0.06593	0.00000	-0.01929	0.01936	0.00000	0.53760	0.24190	0.00000
162732	NW_019943717.1	68757	-0.06291	0.33415	0.00000	-0.05480	0.06111	0.00000	-nan	0.35016	0.00000
162737	NW_019943717.1	123817	0.80206	0.34405	0.00000	0.18011	0.06450	0.00000	0.64690	0.33884	0.00000
162738	NW_019943717.1	152388	0.13160	0.34837	0.00000	0.02298	0.06604	0.00000	-0.00404	0.33295	0.00000
162751	NW_019943719.1	61448	-0.04783	-0.04783	0.00000	-0.00186	-0.00186	0.00000	0.02839	0.02839	0.00000
162757	NW_019943720.1	34586	0.28281	0.28691	0.00000	0.35127	0.16734	0.00000	0.62163	0.42324	0.00000
162761	NW_019943720.1	79735	0.29017	0.28708	0.00000	0.02154	0.16001	0.00000	0.26598	0.41534	0.00000
162775	NW_019943722.1	71972	-0.05780	-0.02873	0.00000	-0.00312	-0.00153	0.00000	0.16093	0.08634	0.00000
162778	NW_019943722.1	72440	-0.00483	-0.02873	0.00000	-0.00022	-0.00153	0.00000	0.02500	0.08634	0.00000
162787	NW_019943723.1	102143	0.13022	0.26100	0.00000	0.13234	0.24116	0.00000	0.10073	0.42474	0.00000
162788	NW_019943723.1	102104	0.37683	0.26100	0.00000	0.33754	0.24116	0.00000	0.71172	0.42474	0.00000
162804	NW_019943726.1	22282	-0.04137	0.12432	0.00000	-0.00155	0.08212	0.00000	0.00262	0.08216	0.00000
162808	NW_019943726.1	92353	0.46204	0.14941	0.00000	0.25267	0.09479	0.00000	0.24430	0.09421	0.00000
162835	NW_019943729.1	6207	-0.06513	0.04398	0.00000	-0.00715	0.02805	0.00000	0.11918	0.07024	0.00000
162836	NW_019943729.1	6116	0.07329	0.04397	0.00000	0.17326	0.02805	0.00000	0.18529	0.07024	0.00000
162837	NW_019943729.1	31869	0.05992	0.04461	0.00000	0.01413	0.02769	0.00000	0.06002	0.06942	0.00000
162838	NW_019943729.1	31796	0.09234	0.04461	0.00000	0.00388	0.02769	0.00000	0.00093	0.06942	0.00000
162860	NW_019943735.1	1719	-0.05463	0.04792	0.00000	-0.00241	0.01109	0.00000	0.26567	0.14509	0.00000
162863	NW_019943735.1	11293	-0.01065	0.04895	0.00000	-0.00051	0.01121	0.00000	-0.03352	0.14482	0.00000
162871	NW_019943735.1	64340	0.25131	0.05448	0.00000	0.05451	0.01179	0.00000	0.32523	0.14309	0.00000
162873	NW_019943735.1	93838	-0.02006	0.05742	0.00000	-0.02076	0.01207	0.00000	-0.08484	0.14194	0.00000
162876	NW_019943736.1	12982	0.07121	0.15562	0.00000	0.00672	0.05942	0.00000	0.35505	0.28084	0.00000
162877	NW_019943736.1	13018	0.22753	0.15562	0.00000	0.10431	0.05942	0.00000	0.21763	0.28084	0.00000
162905	NW_019943741.1	24529	-0.11111	-0.01371	0.00000	-0.12179	-0.01183	0.00000	0.36385	0.24743	0.00000
162907	NW_019943741.1	44437	0.23395	-0.01380	0.00000	0.16188	-0.01094	0.00000	0.51886	0.24224	0.00000
162910	NW_019943741.1	96483	-0.04783	-0.01424	0.00000	-0.00186	-0.00878	0.00000	0.02839	0.22849	0.00000
162931	NW_019943744.1	58938	1.00000	1.00000	0.00000	0.15436	0.15436	0.00000	0.57550	0.57550	0.00000
162941	NW_019943745.1	53273	-0.00794	-0.04014	0.00000	-0.00033	-0.03453	0.00000	0.00328	0.18006	0.00000
162958	NW_019943746.1	171885	-0.04408	-0.04967	0.00000	-0.00187	-0.04639	0.00000	0.00662	0.24558	0.00000
162960	NW_019943746.1	205579	-0.09923	-0.05198	0.00000	-0.25373	-0.04941	0.00000	0.74322	0.26277	0.00000
162964	NW_019943746.1	212762	-0.06115	-0.05245	0.00000	-0.00296	-0.05002	0.00000	0.41806	0.26631	0.00000
162982	NW_019943748.1	38646	0.30454	0.26421	0.00000	0.01543	0.06668	0.00000	0.09333	0.34877	0.00000
162976	NW_019943747.1	96159	0.36189	0.25303	0.00000	0.23530	0.06391	0.00000	0.61082	0.36851	0.00000
162986	NW_019943748.1	146079	-0.23529	0.24192	0.00000	-0.30622	0.06019	0.00000	0.48112	0.38523	0.00000
163014	NW_019943750.1	44703	-0.01680	-0.09189	0.00000	-0.00322	-0.17764	0.00000	0.03820	0.04848	0.00000
163016	NW_019943750.1	47923	-0.41280	-0.09192	0.00000	-0.92308	-0.17771	0.00000	0.09237	0.04848	0.00000
163048	NW_019943752.1	169516	-0.02490	-0.04284	0.00000	-0.00131	-0.04477	0.00000	0.23413	0.04381	0.00000
163049	NW_019943752.1	169290	-0.04783	-0.04284	0.00000	-0.00267	-0.04476	0.00000	0.03911	0.04383	0.00000
163055	NW_019943752.1	230668	-0.13115	-0.04299	0.00000	-0.14670	-0.04743	0.00000	0.09643	0.03872	0.00000
163058	NW_019943752.1	230824	-0.09167	-0.04299	0.00000	-0.09904	-0.04744	0.00000	-0.15771	0.03871	0.00000
163059	NW_019943752.1	233970	-0.10309	-0.04299	0.00000	-0.11239	-0.04757	0.00000	0.04373	0.03845	0.00000
163060	NW_019943752.1	234022	0.12164	-0.04299	0.00000	0.05199	-0.04757	0.00000	0.02484	0.03845	0.00000
163062	NW_019943753.1	13860	-0.09953	0.09347	0.00000	-0.10801	0.07283	0.00000	0.19718	0.18224	0.00000
163067	NW_019943753.1	80014	-0.04680	0.10710	0.00000	-0.00228	0.08553	0.00000	0.04732	0.18138	0.00000
163069	NW_019943753.1	81334	0.46600	0.10736	0.00000	0.36247	0.08578	0.00000	0.30726	0.18137	0.00000
163074	NW_019943754.1	49647	-0.02722	-0.04166	0.00000	-0.00258	-0.00242	0.00000	0.27040	0.28259	0.00000
163079	NW_019943754.1	126612	-0.05612	-0.04355	0.00000	-0.00226	-0.00240	0.00000	0.29479	0.28419	0.00000
163098	NW_019943758.1	48944	0.32015	0.33939	0.00000	0.39786	0.39275	0.00000	0.54344	0.36247	0.00000
163099	NW_019943758.1	48992	0.05295	0.33939	0.00000	0.00703	0.39276	0.00000	0.01689	0.36247	0.00000
163103	NW_019943758.1	89625	0.57998	0.34665	0.00000	0.69654	0.40193	0.00000	0.51972	0.36721	0.00000
163120	NW_019943761.1	9197	0.13487	0.19320	0.00000	0.05837	0.10278	0.00000	0.03644	0.06584	0.00000
163121	NW_019943761.1	9245	0.11976	0.19322	0.00000	0.00472	0.10280	0.00000	-0.00077	0.06585	0.00000
163128	NW_019943761.1	107604	0.17460	0.22662	0.00000	0.06738	0.14126	0.00000	0.01221	0.09425	0.00000
163132	NW_019943761.1	164166	0.52744	0.24898	0.00000	0.50122	0.16722	0.00000	0.38663	0.11380	0.00000
163137	NW_019943762.1	6143	-0.12338	0.21692	0.00000	-0.07774	0.18928	0.00000	0.41359	0.35171	0.00000
163138	NW_019943762.1	6133	-0.09160	0.21691	0.00000	-0.09831	0.18927	0.00000	0.11705	0.35171	0.00000
163143	NW_019943762.1	78556	0.84238	0.26806	0.00000	0.73346	0.23378	0.00000	0.57919	0.37031	0.00000
163161	NW_019943768.1	30350	0.14974	0.11689	0.00000	0.02306	0.02418	0.00000	0.05606	0.18741	0.00000
163149	NW_019943763.1	133285	0.04762	0.10566	0.00000	0.02655	0.02456	0.00000	0.46445	0.23232	0.00000
163173	NW_019943770.1	8317	0.38696	0.16385	0.00000	0.22525	0.11169	0.00000	0.18979	0.11303	0.00000
163177	NW_019943770.1	113334	-0.06056	0.11005	0.00000	-0.00254	0.08430	0.00000	0.03581	0.09452	0.00000
163182	NW_019943772.1	5518	0.01608	0.02484	0.00000	0.00276	-0.00923	0.00000	0.29317	0.34236	0.00000
163183	NW_019943772.1	5584	0.09939	0.02483	0.00000	0.01098	-0.00924	0.00000	0.29760	0.34237	0.00000
163186	NW_019943772.1	55905	-0.08225	0.02178	0.00000	-0.05911	-0.01066	0.00000	0.48560	0.34646	0.00000
163197	NW_019943774.1	4233	-0.10497	-0.10497	0.00000	-0.11500	-0.11500	0.00000	-0.20769	-0.20769	0.00000
163207	NW_019943777.1	84498	0.95021	0.95021	0.00000	0.81045	0.81045	0.00000	0.67887	0.67887	0.00000
163215	NW_019943779.1	108528	0.70104	0.70104	0.00000	0.70611	0.70611	0.00000	0.54583	0.54583	0.00000
163226	NW_019943780.1	46047	-0.05344	-0.05344	0.00000	-0.00247	-0.00247	0.00000	0.26330	0.26330	0.00000
163232	NW_019943781.1	87011	0.46254	0.46254	0.00000	0.18351	0.18351	0.00000	0.17512	0.17512	0.00000
163233	NW_019943782.1	6605	0.31288	0.31288	0.00000	0.01688	0.01688	0.00000	0.08414	0.08414	0.00000
163249	NW_019943784.1	44730	-0.01277	0.05905	0.00000	0.02423	0.01617	0.00000	-nan	-nan	0.00000
163250	NW_019943784.1	52657	0.11930	0.05914	0.00000	0.00940	0.01616	0.00000	-nan	-nan	0.00000
163258	NW_019943785.1	5524	0.77714	0.25797	0.00000	0.15843	0.05478	0.00000	0.55389	0.28028	0.00000
163259	NW_019943785.1	5294	0.02708	0.25799	0.00000	0.00441	0.05479	0.00000	-0.04782	0.28028	0.00000
163261	NW_019943785.1	18971	-0.06237	0.25709	0.00000	-0.00544	0.05462	0.00000	0.29106	0.28032	0.00000
163271	NW_019943786.1	32831	-0.00151	0.11261	0.00000	0.02845	0.11532	0.00000	0.02412	0.27626	0.00000
163272	NW_019943786.1	32740	-0.01256	0.11260	0.00000	-0.00721	0.11531	0.00000	0.09999	0.27624	0.00000
163273	NW_019943786.1	67605	-0.07177	0.11606	0.00000	-0.07729	0.11830	0.00000	0.71569	0.28261	0.00000
163274	NW_019943786.1	67479	0.49427	0.11605	0.00000	0.46981	0.11829	0.00000	0.39755	0.28259	0.00000
163281	NW_019943787.1	50143	-0.06545	0.03446	0.00000	-0.00396	-0.02416	0.00000	0.06482	0.16420	0.00000
