# Stacks v2.0b;  Phylip sequential; October 02, 2018
# Seq Pos	Locus ID	Column	Population
47961	154181	187	fc:K,fl:N,pl:N,
47962	154180	215	fc:M,fl:N,pl:C,
47963	154183	194	fc:C,fl:N,pl:M,
47964	154183	148	fc:M,fl:N,pl:M,
47965	154192	31	fc:Y,fl:N,pl:T,
47966	154201	270	fc:T,fl:T,pl:Y,
47967	154201	196	fc:N,fl:N,pl:S,
47968	154200	152	fc:T,fl:T,pl:K,
47969	154208	127	fc:S,fl:N,pl:S,
47970	154212	34	fc:R,fl:N,pl:G,
47971	154218	167	fc:R,fl:N,pl:A,
47972	154218	163	fc:Y,fl:N,pl:T,
47973	154218	162	fc:K,fl:N,pl:T,
47974	154218	160	fc:M,fl:N,pl:C,
47975	154218	103	fc:Y,fl:N,pl:T,
47976	154223	151	fc:Y,fl:N,pl:Y,
47977	154223	123	fc:Y,fl:N,pl:Y,
47978	154223	104	fc:R,fl:R,pl:R,
47979	154222	167	fc:Y,fl:Y,pl:N,
47980	154222	203	fc:M,fl:N,pl:N,
47981	154222	215	fc:K,fl:N,pl:K,
47982	154225	219	fc:M,fl:N,pl:N,
47983	154225	45	fc:Y,fl:N,pl:N,
47984	154225	38	fc:S,fl:N,pl:N,
47985	154224	218	fc:R,fl:R,pl:R,
47986	154224	229	fc:K,fl:K,pl:K,
47987	154224	235	fc:R,fl:N,pl:R,
47988	154224	253	fc:W,fl:N,pl:N,
47989	154250	54	fc:Y,fl:C,pl:C,
47990	154263	61	fc:C,fl:N,pl:Y,
47991	154295	18	fc:M,fl:M,pl:A,
47992	154295	61	fc:Y,fl:Y,pl:T,
47993	154295	110	fc:R,fl:N,pl:A,
47994	154295	149	fc:M,fl:C,pl:C,
47995	154295	182	fc:R,fl:N,pl:G,
47996	154295	221	fc:Y,fl:N,pl:C,
47997	154302	163	fc:W,fl:A,pl:W,
47998	154311	19	fc:Y,fl:N,pl:Y,
47999	154320	38	fc:C,fl:N,pl:S,
48000	154323	270	fc:M,fl:N,pl:N,
48001	154323	243	fc:Y,fl:N,pl:Y,
48002	154322	162	fc:R,fl:N,pl:A,
48003	154322	180	fc:R,fl:N,pl:R,
48004	154326	281	fc:K,fl:G,pl:G,
48005	154330	130	fc:G,fl:G,pl:K,
48006	154330	183	fc:S,fl:N,pl:N,
48007	154337	177	fc:R,fl:N,pl:A,
48008	154345	24	fc:T,fl:N,pl:Y,
48009	154345	99	fc:K,fl:N,pl:K,
48010	154345	123	fc:K,fl:N,pl:K,
48011	154348	285	fc:Y,fl:N,pl:C,
48012	154350	155	fc:K,fl:N,pl:T,
48013	154363	275	fc:S,fl:N,pl:G,
48014	154363	113	fc:N,fl:N,pl:M,
48015	154363	53	fc:C,fl:N,pl:Y,
48016	154362	34	fc:K,fl:G,pl:G,
48017	154362	212	fc:S,fl:N,pl:S,
48018	154362	214	fc:S,fl:N,pl:S,
48019	154366	233	fc:G,fl:N,pl:R,
48020	154366	230	fc:S,fl:N,pl:S,
48021	154369	165	fc:R,fl:N,pl:N,
48022	154369	88	fc:R,fl:N,pl:R,
48023	154369	62	fc:R,fl:N,pl:R,
48024	154369	41	fc:R,fl:N,pl:R,
48025	154382	62	fc:N,fl:N,pl:R,
48026	154382	318	fc:M,fl:N,pl:A,
48027	154388	192	fc:W,fl:W,pl:T,
48028	154389	23	fc:A,fl:R,pl:A,
48029	154389	110	fc:T,fl:W,pl:T,
48030	154389	118	fc:T,fl:Y,pl:T,
48031	154397	275	fc:A,fl:A,pl:R,
48032	154397	247	fc:Y,fl:T,pl:T,
48033	154403	90	fc:K,fl:N,pl:G,
48034	154402	93	fc:C,fl:N,pl:T,
48035	154402	119	fc:S,fl:N,pl:N,
48036	154407	190	fc:R,fl:N,pl:R,
48037	154407	142	fc:A,fl:N,pl:W,
48038	154410	85	fc:Y,fl:N,pl:N,
48039	154422	219	fc:R,fl:N,pl:G,
48040	154425	187	fc:W,fl:T,pl:T,
48041	154427	61	fc:R,fl:N,pl:A,
48042	154437	240	fc:R,fl:N,pl:A,
48043	154441	228	fc:R,fl:N,pl:G,
48044	154441	64	fc:K,fl:N,pl:G,
48045	154440	318	fc:N,fl:N,pl:S,
48046	154444	363	fc:N,fl:N,pl:W,
48047	154444	342	fc:G,fl:N,pl:K,
48048	154444	319	fc:G,fl:N,pl:S,
48049	154444	316	fc:C,fl:N,pl:Y,
48050	154444	310	fc:A,fl:N,pl:M,
48051	154444	283	fc:G,fl:N,pl:S,
48052	154444	100	fc:A,fl:N,pl:R,
48053	154444	88	fc:G,fl:N,pl:R,
48054	154443	7	fc:C,fl:N,pl:M,
48055	154443	10	fc:T,fl:N,pl:Y,
48056	154443	73	fc:G,fl:N,pl:S,
48057	154446	11	fc:A,fl:A,pl:M,
48058	154445	86	fc:C,fl:C,pl:M,
48059	154445	135	fc:A,fl:A,pl:R,
48060	154445	147	fc:A,fl:A,pl:R,
48061	154454	142	fc:R,fl:N,pl:N,
48062	154454	138	fc:R,fl:N,pl:R,
48063	154454	135	fc:G,fl:N,pl:S,
48064	154453	9	fc:K,fl:G,pl:G,
48065	154453	30	fc:A,fl:A,pl:R,
48066	154453	127	fc:R,fl:R,pl:R,
48067	154453	392	fc:N,fl:N,pl:M,
48068	154456	228	fc:G,fl:K,pl:G,
48069	154456	195	fc:M,fl:N,pl:N,
48070	154456	167	fc:R,fl:N,pl:N,
48071	154456	148	fc:R,fl:N,pl:N,
48072	154456	113	fc:S,fl:N,pl:S,
48073	154456	88	fc:R,fl:N,pl:N,
48074	154458	200	fc:S,fl:N,pl:N,
48075	154472	399	fc:G,fl:N,pl:K,
48076	154472	377	fc:N,fl:N,pl:Y,
48077	154472	327	fc:K,fl:N,pl:G,
48078	154472	324	fc:Y,fl:N,pl:C,
48079	154472	106	fc:N,fl:N,pl:Y,
48080	154472	101	fc:N,fl:N,pl:S,
48081	154472	45	fc:N,fl:N,pl:Y,
48082	154473	258	fc:R,fl:N,pl:N,
48083	154478	320	fc:M,fl:N,pl:N,
48084	154493	229	fc:N,fl:N,pl:M,
48085	154493	224	fc:N,fl:N,pl:R,
48086	154493	199	fc:N,fl:N,pl:M,
48087	154493	176	fc:N,fl:N,pl:W,
48088	154493	172	fc:N,fl:N,pl:Y,
48089	154493	169	fc:N,fl:N,pl:M,
48090	154493	160	fc:T,fl:T,pl:W,
48091	154493	145	fc:N,fl:N,pl:R,
48092	154493	132	fc:N,fl:N,pl:W,
48093	154493	73	fc:N,fl:N,pl:S,
48094	154493	71	fc:N,fl:N,pl:W,
48095	154493	48	fc:N,fl:N,pl:W,
48096	154493	40	fc:N,fl:N,pl:W,
48097	154493	27	fc:N,fl:S,pl:S,
48098	154492	97	fc:R,fl:G,pl:G,
48099	154495	186	fc:Y,fl:N,pl:Y,
48100	154501	36	fc:R,fl:A,pl:G,
48101	154501	105	fc:R,fl:A,pl:G,
48102	154501	264	fc:R,fl:N,pl:A,
48103	154505	251	fc:T,fl:N,pl:C,
48104	154505	238	fc:Y,fl:N,pl:Y,
48105	154512	254	fc:Y,fl:N,pl:T,
48106	154522	251	fc:K,fl:N,pl:K,
48107	154522	68	fc:R,fl:N,pl:A,
48108	154524	65	fc:N,fl:Y,pl:N,
48109	154527	168	fc:Y,fl:N,pl:Y,
48110	154527	197	fc:Y,fl:N,pl:N,
48111	154533	171	fc:K,fl:N,pl:K,
48112	154533	153	fc:T,fl:N,pl:K,
48113	154537	127	fc:Y,fl:C,pl:C,
48114	154537	153	fc:G,fl:G,pl:K,
48115	154537	230	fc:W,fl:N,pl:A,
48116	154591	184	fc:Y,fl:N,pl:C,
48117	154594	128	fc:C,fl:C,pl:S,
48118	154594	171	fc:K,fl:N,pl:N,
48119	154600	150	fc:N,fl:Y,pl:N,
48120	154599	200	fc:R,fl:G,pl:R,
48121	154605	172	fc:C,fl:N,pl:M,
48122	154639	70	fc:K,fl:N,pl:K,
48123	154639	71	fc:K,fl:N,pl:K,
48124	154639	83	fc:K,fl:N,pl:K,
48125	154657	290	fc:W,fl:N,pl:T,
48126	154657	256	fc:Y,fl:N,pl:C,
48127	154657	233	fc:Y,fl:N,pl:C,
48128	154657	224	fc:M,fl:N,pl:A,
48129	154657	221	fc:W,fl:N,pl:A,
48130	154657	215	fc:W,fl:N,pl:T,
48131	154657	206	fc:M,fl:N,pl:C,
48132	154657	204	fc:W,fl:N,pl:T,
48133	154657	169	fc:M,fl:N,pl:M,
48134	154657	163	fc:T,fl:N,pl:W,
48135	154678	27	fc:N,fl:N,pl:R,
48136	154678	77	fc:N,fl:N,pl:Y,
48137	154678	79	fc:N,fl:N,pl:S,
48138	154678	100	fc:N,fl:N,pl:R,
48139	154678	127	fc:R,fl:G,pl:G,
48140	154678	145	fc:Y,fl:C,pl:Y,
48141	154684	37	fc:W,fl:N,pl:W,
48142	154691	90	fc:Y,fl:N,pl:C,
48143	154693	15	fc:N,fl:N,pl:Y,
48144	154723	81	fc:W,fl:N,pl:W,
48145	154725	220	fc:N,fl:Y,pl:N,
48146	154725	219	fc:N,fl:R,pl:N,
48147	154725	194	fc:N,fl:W,pl:N,
48148	154725	190	fc:N,fl:R,pl:N,
48149	154725	188	fc:N,fl:R,pl:N,
48150	154725	56	fc:N,fl:K,pl:N,
48151	154737	280	fc:N,fl:N,pl:Y,
48152	154737	228	fc:N,fl:N,pl:R,
48153	154742	72	fc:Y,fl:N,pl:N,
48154	154753	79	fc:G,fl:G,pl:R,
48155	154753	174	fc:N,fl:N,pl:W,
48156	154762	84	fc:K,fl:G,pl:G,
48157	154762	191	fc:W,fl:N,pl:N,
48158	154767	189	fc:R,fl:N,pl:A,
48159	154767	232	fc:S,fl:N,pl:G,
48160	154770	281	fc:A,fl:N,pl:R,
48161	154770	278	fc:M,fl:N,pl:N,
48162	154769	228	fc:S,fl:N,pl:N,
48163	154769	232	fc:N,fl:S,pl:N,
48164	154774	25	fc:R,fl:N,pl:R,
48165	154774	26	fc:K,fl:N,pl:K,
48166	154774	29	fc:K,fl:N,pl:K,
48167	154774	31	fc:Y,fl:N,pl:Y,
48168	154776	30	fc:R,fl:N,pl:G,
48169	154776	106	fc:M,fl:N,pl:C,
48170	154782	28	fc:R,fl:N,pl:G,
48171	154781	73	fc:R,fl:N,pl:G,
48172	154791	231	fc:C,fl:Y,pl:C,
48173	154791	191	fc:G,fl:G,pl:S,
48174	154803	77	fc:R,fl:A,pl:A,
48175	154814	309	fc:R,fl:N,pl:G,
48176	154817	227	fc:Y,fl:N,pl:Y,
48177	154830	241	fc:N,fl:N,pl:K,
48178	154830	263	fc:N,fl:N,pl:M,
48179	154830	272	fc:N,fl:N,pl:M,
48180	154830	294	fc:T,fl:N,pl:K,
48181	154830	295	fc:G,fl:N,pl:K,
48182	154830	309	fc:C,fl:N,pl:Y,
48183	154833	145	fc:Y,fl:N,pl:C,
48184	154834	50	fc:Y,fl:N,pl:C,
48185	154834	151	fc:Y,fl:N,pl:C,
48186	154852	177	fc:Y,fl:N,pl:C,
48187	154852	182	fc:S,fl:N,pl:C,
48188	154856	202	fc:C,fl:N,pl:Y,
48189	154858	67	fc:T,fl:N,pl:K,
48190	154869	185	fc:M,fl:N,pl:N,
48191	154868	123	fc:Y,fl:N,pl:C,
48192	154885	80	fc:R,fl:N,pl:N,
48193	154893	58	fc:Y,fl:T,pl:Y,
48194	154892	61	fc:K,fl:T,pl:K,
48195	154892	191	fc:T,fl:T,pl:Y,
48196	154892	234	fc:A,fl:A,pl:W,
48197	154892	259	fc:G,fl:N,pl:R,
48198	154892	304	fc:A,fl:N,pl:C,
48199	154895	184	fc:T,fl:N,pl:K,
48200	154901	144	fc:R,fl:N,pl:A,
48201	154901	148	fc:Y,fl:N,pl:T,
48202	154901	192	fc:W,fl:N,pl:A,
48203	154901	202	fc:R,fl:N,pl:N,
48204	154901	220	fc:K,fl:N,pl:T,
48205	154901	241	fc:W,fl:N,pl:T,
48206	154901	270	fc:Y,fl:N,pl:C,
48207	154901	272	fc:K,fl:N,pl:T,
48208	154931	197	fc:Y,fl:N,pl:N,
48209	154935	188	fc:W,fl:N,pl:W,
48210	154940	191	fc:M,fl:N,pl:A,
48211	154940	160	fc:R,fl:N,pl:N,
48212	154944	259	fc:K,fl:N,pl:T,
48213	154944	252	fc:W,fl:N,pl:A,
48214	154944	63	fc:A,fl:N,pl:M,
48215	154951	201	fc:N,fl:N,pl:Y,
48216	154951	200	fc:N,fl:N,pl:S,
48217	154951	195	fc:N,fl:N,pl:S,
48218	154951	161	fc:N,fl:N,pl:K,
48219	154951	129	fc:N,fl:N,pl:M,
48220	154951	120	fc:N,fl:N,pl:Y,
48221	154951	108	fc:N,fl:N,pl:R,
48222	154951	84	fc:N,fl:N,pl:R,
48223	154951	70	fc:N,fl:N,pl:Y,
48224	154950	131	fc:S,fl:N,pl:C,
48225	154950	174	fc:K,fl:N,pl:N,
48226	154952	149	fc:N,fl:N,pl:M,
48227	154952	150	fc:N,fl:N,pl:Y,
48228	154968	196	fc:S,fl:N,pl:C,
48229	154979	146	fc:K,fl:T,pl:K,
48230	154982	34	fc:R,fl:N,pl:R,
48231	154982	107	fc:K,fl:N,pl:G,
48232	154985	71	fc:K,fl:N,pl:K,
48233	154987	7	fc:G,fl:N,pl:K,
48234	154995	132	fc:N,fl:N,pl:M,
48235	154995	125	fc:N,fl:N,pl:Y,
48236	154995	78	fc:N,fl:N,pl:R,
48237	154995	20	fc:N,fl:N,pl:W,
48238	154995	9	fc:N,fl:N,pl:R,
48239	154994	42	fc:Y,fl:N,pl:Y,
48240	154994	155	fc:W,fl:N,pl:N,
48241	154994	200	fc:Y,fl:N,pl:N,
48242	154996	290	fc:N,fl:N,pl:R,
48243	155007	38	fc:N,fl:K,pl:N,
48244	155007	23	fc:Y,fl:N,pl:N,
48245	155016	126	fc:T,fl:N,pl:K,
48246	155015	117	fc:A,fl:N,pl:R,
48247	155015	130	fc:C,fl:N,pl:Y,
48248	155015	234	fc:G,fl:N,pl:R,
48249	155015	239	fc:G,fl:N,pl:R,
48250	155015	250	fc:G,fl:N,pl:S,
48251	155015	259	fc:G,fl:N,pl:S,
48252	155020	219	fc:W,fl:N,pl:N,
48253	155020	162	fc:W,fl:N,pl:W,
48254	155019	118	fc:A,fl:N,pl:M,
48255	155024	184	fc:Y,fl:N,pl:N,
48256	155024	211	fc:N,fl:Y,pl:N,
48257	155024	265	fc:K,fl:N,pl:N,
48258	155024	268	fc:K,fl:N,pl:N,
48259	155035	216	fc:R,fl:N,pl:N,
48260	155035	218	fc:R,fl:N,pl:R,
48261	155050	241	fc:K,fl:G,pl:G,
48262	155053	54	fc:Y,fl:N,pl:N,
48263	155053	55	fc:M,fl:N,pl:N,
48264	155053	72	fc:R,fl:N,pl:R,
48265	155053	86	fc:Y,fl:N,pl:N,
48266	155053	108	fc:W,fl:N,pl:N,
48267	155053	113	fc:S,fl:N,pl:N,
48268	155053	114	fc:R,fl:N,pl:N,
48269	155053	121	fc:K,fl:N,pl:N,
48270	155053	122	fc:R,fl:N,pl:N,
48271	155053	124	fc:Y,fl:N,pl:N,
48272	155053	152	fc:K,fl:N,pl:K,
48273	155053	157	fc:R,fl:N,pl:R,
48274	155053	198	fc:W,fl:N,pl:W,
48275	155053	200	fc:M,fl:N,pl:M,
48276	155053	221	fc:S,fl:N,pl:S,
48277	155067	132	fc:N,fl:N,pl:W,
48278	155079	36	fc:Y,fl:N,pl:N,
48279	155088	279	fc:W,fl:N,pl:N,
48280	155092	84	fc:K,fl:N,pl:G,
48281	155101	195	fc:K,fl:N,pl:T,
48282	155113	289	fc:N,fl:N,pl:M,
48283	155096	312	fc:S,fl:N,pl:N,
48284	155096	129	fc:R,fl:G,pl:R,
48285	155096	40	fc:Y,fl:T,pl:Y,
48286	155096	26	fc:W,fl:T,pl:W,
48287	155096	21	fc:S,fl:C,pl:S,
48288	155096	9	fc:W,fl:A,pl:W,
48289	155116	73	fc:G,fl:G,pl:K,
48290	155141	222	fc:T,fl:N,pl:W,
48291	155141	202	fc:T,fl:N,pl:Y,
48292	155141	45	fc:C,fl:N,pl:Y,
48293	155141	32	fc:C,fl:N,pl:M,
48294	155150	118	fc:C,fl:N,pl:M,
48295	155150	177	fc:Y,fl:N,pl:C,
48296	155150	228	fc:G,fl:N,pl:R,
48297	155165	312	fc:N,fl:N,pl:R,
48298	155165	197	fc:T,fl:N,pl:Y,
48299	155165	184	fc:K,fl:T,pl:K,
48300	155178	25	fc:W,fl:N,pl:N,
48301	155178	26	fc:W,fl:N,pl:N,
48302	155178	27	fc:W,fl:N,pl:N,
48303	155178	238	fc:K,fl:N,pl:N,
48304	155186	247	fc:Y,fl:N,pl:Y,
48305	155192	17	fc:N,fl:N,pl:K,
48306	155211	142	fc:T,fl:N,pl:K,
48307	155218	223	fc:R,fl:N,pl:R,
48308	155217	79	fc:S,fl:N,pl:C,
48309	155217	115	fc:N,fl:N,pl:Y,
48310	155220	269	fc:Y,fl:N,pl:N,
48311	155220	185	fc:G,fl:N,pl:K,
48312	155238	196	fc:N,fl:N,pl:M,
48313	155238	189	fc:N,fl:N,pl:R,
48314	155238	180	fc:N,fl:N,pl:R,
48315	155238	159	fc:N,fl:N,pl:M,
48316	155238	157	fc:N,fl:N,pl:M,
48317	155238	131	fc:R,fl:N,pl:R,
48318	155238	111	fc:Y,fl:N,pl:Y,
48319	155238	108	fc:R,fl:N,pl:R,
48320	155238	83	fc:M,fl:N,pl:M,
48321	155238	74	fc:Y,fl:N,pl:Y,
48322	155238	12	fc:R,fl:N,pl:R,
48323	155237	30	fc:Y,fl:N,pl:Y,
48324	155237	76	fc:Y,fl:N,pl:Y,
48325	155237	127	fc:Y,fl:N,pl:Y,
48326	155237	206	fc:R,fl:N,pl:G,
48327	155237	235	fc:N,fl:N,pl:K,
48328	155237	250	fc:N,fl:N,pl:Y,
48329	155237	265	fc:N,fl:N,pl:W,
48330	155237	277	fc:N,fl:N,pl:K,
48331	155237	296	fc:N,fl:N,pl:R,
48332	155244	312	fc:N,fl:N,pl:M,
48333	155244	271	fc:N,fl:N,pl:R,
48334	155244	241	fc:N,fl:N,pl:Y,
48335	155249	296	fc:K,fl:N,pl:G,
48336	155249	211	fc:M,fl:N,pl:A,
48337	155248	37	fc:N,fl:M,pl:M,
48338	155248	41	fc:N,fl:N,pl:Y,
48339	155248	50	fc:N,fl:N,pl:W,
48340	155248	51	fc:N,fl:N,pl:W,
48341	155248	58	fc:N,fl:N,pl:R,
48342	155248	60	fc:N,fl:N,pl:R,
48343	155248	62	fc:N,fl:N,pl:S,
48344	155248	68	fc:N,fl:N,pl:Y,
48345	155248	145	fc:N,fl:N,pl:R,
48346	155248	166	fc:N,fl:N,pl:W,
48347	155248	201	fc:N,fl:N,pl:Y,
48348	155255	104	fc:K,fl:N,pl:G,
48349	155261	17	fc:Y,fl:N,pl:C,
48350	155261	142	fc:W,fl:N,pl:T,
48351	155270	164	fc:M,fl:N,pl:N,
48352	155270	149	fc:S,fl:N,pl:N,
48353	155278	204	fc:C,fl:C,pl:Y,
48354	155278	199	fc:G,fl:G,pl:R,
48355	155278	7	fc:A,fl:A,pl:M,
48356	155282	155	fc:R,fl:N,pl:R,
48357	155291	127	fc:S,fl:N,pl:S,
48358	155301	215	fc:S,fl:N,pl:C,
48359	155303	23	fc:Y,fl:N,pl:N,
48360	155303	25	fc:Y,fl:N,pl:N,
48361	155303	169	fc:G,fl:G,pl:K,
48362	155303	174	fc:C,fl:C,pl:Y,
48363	155323	70	fc:Y,fl:N,pl:C,
48364	155322	33	fc:C,fl:Y,pl:C,
48365	155322	84	fc:A,fl:R,pl:A,
48366	155322	108	fc:A,fl:R,pl:A,
48367	155322	120	fc:C,fl:Y,pl:C,
48368	155322	128	fc:C,fl:Y,pl:C,
48369	155322	160	fc:R,fl:N,pl:G,
48370	155322	201	fc:T,fl:Y,pl:T,
48371	155325	42	fc:Y,fl:N,pl:Y,
48372	155325	56	fc:Y,fl:N,pl:Y,
48373	155325	161	fc:Y,fl:Y,pl:Y,
48374	155325	163	fc:R,fl:N,pl:R,
48375	155325	253	fc:N,fl:N,pl:M,
48376	155329	153	fc:W,fl:A,pl:A,
48377	155329	80	fc:M,fl:N,pl:N,
48378	155331	229	fc:Y,fl:N,pl:Y,
48379	155331	219	fc:Y,fl:N,pl:Y,
48380	155331	211	fc:K,fl:N,pl:K,
48381	155331	203	fc:Y,fl:N,pl:Y,
48382	155331	196	fc:K,fl:N,pl:K,
48383	155331	177	fc:K,fl:N,pl:K,
48384	155331	130	fc:T,fl:W,pl:T,
48385	155331	126	fc:C,fl:S,pl:C,
48386	155331	91	fc:G,fl:S,pl:G,
48387	155331	67	fc:G,fl:R,pl:G,
48388	155334	140	fc:C,fl:C,pl:M,
48389	155356	224	fc:Y,fl:N,pl:T,
48390	155370	108	fc:R,fl:N,pl:R,
48391	155370	42	fc:M,fl:N,pl:M,
48392	155369	140	fc:W,fl:N,pl:A,
48393	155378	120	fc:M,fl:N,pl:N,
48394	155380	124	fc:Y,fl:N,pl:C,
48395	155385	165	fc:Y,fl:N,pl:N,
48396	155385	138	fc:M,fl:N,pl:N,
48397	155385	131	fc:K,fl:N,pl:N,
48398	155385	123	fc:M,fl:N,pl:N,
48399	155385	80	fc:W,fl:N,pl:N,
48400	155385	70	fc:M,fl:N,pl:N,
48401	155385	64	fc:K,fl:N,pl:N,
48402	155385	63	fc:W,fl:N,pl:N,
48403	155385	34	fc:M,fl:N,pl:N,
48404	155385	33	fc:Y,fl:N,pl:N,
48405	155387	251	fc:Y,fl:N,pl:C,
48406	155387	78	fc:K,fl:N,pl:T,
48407	155396	66	fc:K,fl:N,pl:G,
48408	155412	148	fc:N,fl:N,pl:W,
48409	155433	97	fc:N,fl:N,pl:R,
48410	155430	63	fc:N,fl:N,pl:R,
48411	155430	66	fc:N,fl:N,pl:R,
48412	155430	69	fc:N,fl:N,pl:Y,
48413	155429	124	fc:R,fl:A,pl:N,
48414	155430	86	fc:N,fl:N,pl:R,
48415	155430	100	fc:N,fl:N,pl:S,
48416	155430	101	fc:N,fl:N,pl:Y,
48417	155430	115	fc:N,fl:N,pl:S,
48418	155430	128	fc:N,fl:N,pl:Y,
48419	155430	140	fc:N,fl:N,pl:Y,
48420	155445	311	fc:N,fl:N,pl:Y,
48421	155447	414	fc:S,fl:N,pl:N,
48422	155462	213	fc:G,fl:G,pl:K,
48423	155461	151	fc:Y,fl:N,pl:N,
48424	155465	135	fc:Y,fl:N,pl:N,
48425	155464	182	fc:S,fl:N,pl:G,
48426	155464	259	fc:R,fl:G,pl:G,
48427	155486	140	fc:W,fl:N,pl:T,
48428	155486	32	fc:Y,fl:T,pl:T,
48429	155488	240	fc:R,fl:N,pl:N,
48430	155505	47	fc:A,fl:R,pl:A,
48431	155505	57	fc:T,fl:Y,pl:T,
48432	155505	106	fc:C,fl:M,pl:C,
48433	155505	160	fc:C,fl:Y,pl:C,
48434	155505	164	fc:G,fl:R,pl:G,
48435	155505	165	fc:G,fl:R,pl:G,
48436	155512	34	fc:Y,fl:N,pl:N,
48437	155514	185	fc:C,fl:N,pl:M,
48438	155514	22	fc:C,fl:N,pl:Y,
48439	155519	204	fc:Y,fl:N,pl:N,
48440	155519	207	fc:W,fl:N,pl:N,
48441	155519	235	fc:Y,fl:N,pl:N,
48442	155519	247	fc:S,fl:N,pl:N,
48443	155523	208	fc:N,fl:N,pl:R,
48444	155523	183	fc:N,fl:N,pl:R,
48445	155522	150	fc:C,fl:N,pl:M,
48446	155533	265	fc:R,fl:N,pl:N,
48447	155535	278	fc:K,fl:T,pl:N,
48448	155535	242	fc:R,fl:A,pl:N,
48449	155535	224	fc:G,fl:T,pl:G,
48450	155535	99	fc:Y,fl:T,pl:T,
48451	155535	98	fc:W,fl:T,pl:T,
48452	155535	94	fc:Y,fl:T,pl:T,
48453	155535	79	fc:Y,fl:T,pl:T,
48454	155535	73	fc:Y,fl:T,pl:T,
48455	155535	70	fc:Y,fl:T,pl:T,
48456	155535	55	fc:R,fl:G,pl:G,
48457	155538	128	fc:S,fl:N,pl:N,
48458	155538	152	fc:Y,fl:N,pl:N,
48459	155545	254	fc:C,fl:Y,pl:C,
48460	155545	208	fc:R,fl:G,pl:R,
48461	155545	205	fc:G,fl:S,pl:G,
48462	155545	183	fc:G,fl:K,pl:G,
48463	155545	151	fc:T,fl:Y,pl:T,
48464	155545	57	fc:T,fl:K,pl:T,
48465	155545	15	fc:S,fl:G,pl:G,
48466	155545	13	fc:G,fl:S,pl:G,
48467	155572	313	fc:G,fl:N,pl:K,
48468	155584	244	fc:R,fl:N,pl:N,
48469	155584	224	fc:Y,fl:N,pl:Y,
48470	155584	198	fc:T,fl:Y,pl:T,
48471	155584	55	fc:Y,fl:N,pl:Y,
48472	155588	242	fc:N,fl:R,pl:R,
48473	155588	193	fc:G,fl:R,pl:G,
48474	155588	71	fc:Y,fl:Y,pl:Y,
48475	155588	56	fc:Y,fl:N,pl:Y,
48476	155588	21	fc:Y,fl:N,pl:Y,
48477	155587	21	fc:Y,fl:Y,pl:Y,
48478	155587	122	fc:M,fl:N,pl:M,
48479	155603	117	fc:R,fl:N,pl:N,
48480	155602	209	fc:Y,fl:N,pl:C,
48481	155605	260	fc:N,fl:N,pl:K,
48482	155605	132	fc:W,fl:N,pl:A,
48483	155623	29	fc:R,fl:N,pl:G,
48484	155623	330	fc:M,fl:N,pl:M,
48485	155631	291	fc:C,fl:N,pl:M,
48486	155631	251	fc:G,fl:N,pl:K,
48487	155631	191	fc:G,fl:N,pl:S,
48488	155641	141	fc:R,fl:R,pl:N,
48489	155641	150	fc:K,fl:N,pl:N,
48490	155641	182	fc:Y,fl:N,pl:N,
48491	155655	324	fc:N,fl:N,pl:R,
48492	155655	322	fc:N,fl:N,pl:R,
48493	155658	96	fc:Y,fl:N,pl:Y,
48494	155673	233	fc:Y,fl:N,pl:N,
48495	155673	110	fc:W,fl:N,pl:W,
48496	155673	109	fc:R,fl:N,pl:R,
48497	155673	108	fc:R,fl:N,pl:R,
48498	155673	103	fc:K,fl:N,pl:K,
48499	155678	100	fc:K,fl:N,pl:G,
48500	155686	23	fc:G,fl:N,pl:K,
48501	155718	131	fc:W,fl:T,pl:T,
48502	155721	274	fc:M,fl:N,pl:N,
48503	155721	271	fc:M,fl:N,pl:N,
48504	155721	252	fc:W,fl:N,pl:N,
48505	155721	137	fc:R,fl:N,pl:G,
48506	155720	78	fc:W,fl:N,pl:W,
48507	155716	127	fc:Y,fl:N,pl:C,
48508	155735	80	fc:A,fl:R,pl:A,
48509	155735	8	fc:A,fl:R,pl:A,
48510	155734	142	fc:K,fl:G,pl:G,
48511	155734	187	fc:W,fl:N,pl:N,
48512	155734	194	fc:R,fl:G,pl:N,
48513	155749	93	fc:N,fl:N,pl:W,
48514	155749	100	fc:N,fl:N,pl:R,
48515	155752	81	fc:K,fl:N,pl:N,
48516	155751	30	fc:G,fl:R,pl:G,
48517	155751	75	fc:N,fl:N,pl:Y,
48518	155761	147	fc:T,fl:T,pl:K,
48519	155760	254	fc:Y,fl:N,pl:C,
48520	155760	293	fc:M,fl:N,pl:N,
48521	155763	131	fc:A,fl:A,pl:R,
48522	155772	320	fc:N,fl:N,pl:K,
48523	155772	296	fc:N,fl:N,pl:Y,
48524	155772	290	fc:N,fl:N,pl:Y,
48525	155772	289	fc:N,fl:N,pl:Y,
48526	155772	250	fc:T,fl:N,pl:Y,
48527	155772	225	fc:K,fl:N,pl:G,
48528	155772	52	fc:T,fl:N,pl:W,
48529	155771	22	fc:G,fl:N,pl:K,
48530	155771	47	fc:T,fl:N,pl:Y,
48531	155771	59	fc:A,fl:N,pl:R,
48532	155771	72	fc:G,fl:N,pl:R,
48533	155771	77	fc:A,fl:N,pl:R,
